"UNIQUE_ID","DATETIME","LATITUDE","LONGITUDE"
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-30T17:50:00Z",33.77734,-126.11792
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-30T17:58:00Z",33.77761,-126.11803
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-30T18:21:00Z",33.77851,-126.11839
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-30T18:28:00Z",33.77877,-126.11829
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-30T18:49:00Z",33.77938,-126.11839
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-30T18:58:00Z",33.77963,-126.11829
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-30T19:21:00Z",33.78015,-126.11826
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-30T19:29:00Z",33.78025,-126.11824
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-30T19:49:00Z",33.7804,-126.11797
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-30T19:58:00Z",33.78038,-126.11781
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-30T20:19:00Z",33.78029,-126.11745
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-30T20:29:00Z",33.78027,-126.11745
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-30T20:49:00Z",33.78003,-126.11719
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-30T20:58:00Z",33.7798,-126.11708
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-30T21:20:00Z",33.77911,-126.11693
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-30T21:28:00Z",33.77881,-126.11682
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-30T21:48:00Z",33.77792,-126.11655
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-30T21:58:00Z",33.77758,-126.11638
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-30T22:18:00Z",33.77589,-126.11591
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-30T22:28:00Z",33.77615,-126.11528
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-30T22:49:00Z",33.77521,-126.11461
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-30T22:57:00Z",33.77492,-126.11447
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-30T23:18:00Z",33.77413,-126.11403
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-30T23:28:00Z",33.77373,-126.1138
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-30T23:48:00Z",33.77283,-126.11353
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-30T23:57:00Z",33.7725,-126.11348
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-31T00:17:00Z",33.77148,-126.1136
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-31T00:28:00Z",33.77111,-126.1138
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-31T00:48:00Z",33.77034,-126.11418
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-31T00:57:00Z",33.77,-126.1144
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-31T01:17:00Z",33.76941,-126.11501
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-31T01:28:00Z",33.76908,-126.11545
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-31T01:48:00Z",33.76892,-126.1163
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-31T01:57:00Z",33.76902,-126.11665
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-31T02:17:00Z",33.7692,-126.11728
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-31T02:28:00Z",33.76928,-126.1176
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-31T02:46:00Z",33.76974,-126.11836
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-31T02:57:00Z",33.76999,-126.11871
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-31T03:18:00Z",33.77052,-126.11931
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-31T03:27:00Z",33.7708,-126.11967
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-31T03:46:00Z",33.77111,-126.12015
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-31T03:57:00Z",33.77131,-126.12053
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-31T04:20:00Z",33.77167,-126.12157
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-31T04:27:00Z",33.77187,-126.12199
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-31T04:46:00Z",33.77252,-126.12294
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-31T04:57:00Z",33.77298,-126.12317
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-31T05:16:00Z",33.77351,-126.12361
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-31T05:27:00Z",33.77359,-126.12373
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-31T05:47:00Z",33.77386,-126.12425
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-31T05:56:00Z",33.77389,-126.12447
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-31T06:15:00Z",33.77415,-126.12505
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-31T06:27:00Z",33.77428,-126.12512
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-31T06:46:00Z",33.77434,-126.1256
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-31T06:57:00Z",33.77433,-126.1257
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-31T07:15:00Z",33.7742,-126.12633
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-31T07:27:00Z",33.774,-126.12679
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-31T07:46:00Z",33.7734,-126.12723
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-31T07:56:00Z",33.77299,-126.12738
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-31T08:15:00Z",33.77212,-126.12753
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-31T08:27:00Z",33.77149,-126.1275
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-31T08:46:00Z",33.7706,-126.1277
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-31T08:56:00Z",33.77017,-126.12779
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-31T09:16:00Z",33.76907,-126.12833
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-31T09:27:00Z",33.76822,-126.12869
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-31T09:45:00Z",33.76733,-126.12907
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-31T09:56:00Z",33.7636,-126.13066
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-31T10:16:00Z",33.76546,-126.12996
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-31T10:27:00Z",33.76464,-126.13039
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-31T10:44:00Z",33.76347,-126.13107
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-31T10:55:00Z",33.76265,-126.13135
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-31T11:15:00Z",33.76149,-126.13182
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-31T11:44:00Z",33.75993,-126.13219
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-31T11:55:00Z",33.7594,-126.13225
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-31T12:17:00Z",33.75866,-126.13255
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-31T12:25:00Z",33.75839,-126.13279
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-31T12:44:00Z",33.75775,-126.13309
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-31T12:55:00Z",33.75732,-126.13313
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-31T13:14:00Z",33.75647,-126.13329
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-31T13:26:00Z",33.75599,-126.13358
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-31T13:43:00Z",33.7555,-126.13406
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-31T13:55:00Z",33.75544,-126.13429
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-31T14:13:00Z",33.7555,-126.13492
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-31T14:25:00Z",33.75548,-126.13539
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-31T14:46:00Z",33.75552,-126.13657
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-31T14:54:00Z",33.75561,-126.13705
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-31T15:13:00Z",33.75611,-126.13849
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-31T15:25:00Z",33.75666,-126.13919
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-31T15:43:00Z",33.75762,-126.14021
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-31T15:54:00Z",33.75829,-126.14079
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-31T16:14:00Z",33.75947,-126.14191
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-31T16:25:00Z",33.76006,-126.14218
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-31T16:44:00Z",33.76089,-126.14311
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-31T16:54:00Z",33.76121,-126.14365
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-31T17:13:00Z",33.76179,-126.14491
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-31T17:26:00Z",33.76212,-126.14583
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-31T17:46:00Z",33.76282,-126.1471
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-31T17:54:00Z",33.76313,-126.14725
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-31T18:13:00Z",33.76382,-126.14783
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-31T18:27:00Z",33.76418,-126.14778
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-31T18:46:00Z",33.7645,-126.14787
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-31T18:54:00Z",33.76458,-126.14804
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-31T19:15:00Z",33.76498,-126.14836
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-31T19:24:00Z",33.76508,-126.14865
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-31T19:43:00Z",33.76519,-126.1491
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-31T20:13:00Z",33.76519,-126.14944
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-31T20:45:00Z",33.76489,-126.1496
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-31T21:23:00Z",33.76434,-126.14981
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-31T21:42:00Z",33.764,-126.14989
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-31T21:53:00Z",33.76372,-126.14992
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-31T22:14:00Z",33.76319,-126.14987
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-31T22:23:00Z",33.76295,-126.14992
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-31T22:42:00Z",33.76236,-126.14998
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-31T22:54:00Z",33.76195,-126.14998
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-31T23:12:00Z",33.76135,-126.14995
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-31T23:23:00Z",33.76094,-126.15009
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-31T23:41:00Z",33.7605,-126.14995
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-08-31T23:54:00Z",33.76031,-126.15002
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-01T00:11:00Z",33.75994,-126.14995
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-01T00:23:00Z",33.75985,-126.15004
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-01T00:41:00Z",33.75968,-126.14995
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-01T00:53:00Z",33.75951,-126.15024
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-01T01:12:00Z",33.75938,-126.15019
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-01T01:23:00Z",33.75938,-126.15015
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-01T01:41:00Z",33.7593,-126.15024
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-01T01:53:00Z",33.75913,-126.15041
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-01T02:12:00Z",33.75912,-126.15062
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-01T02:22:00Z",33.75917,-126.15062
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-01T02:41:00Z",33.75967,-126.15045
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-01T02:53:00Z",33.7601,-126.15005
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-01T03:12:00Z",33.76079,-126.14955
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-01T03:22:00Z",33.76131,-126.14915
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-01T03:40:00Z",33.76219,-126.14867
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-01T03:52:00Z",33.76262,-126.14839
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-01T04:11:00Z",33.7632,-126.14822
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-01T04:22:00Z",33.76363,-126.14799
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-01T04:40:00Z",33.76424,-126.14761
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-01T04:53:00Z",33.7645,-126.14738
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-01T05:10:00Z",33.76485,-126.14732
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-01T05:23:00Z",33.76493,-126.1474
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-01T05:40:00Z",33.76498,-126.14766
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-01T06:10:00Z",33.76463,-126.14873
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-01T06:21:00Z",33.76437,-126.14901
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-01T06:40:00Z",33.76381,-126.14976
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-01T06:52:00Z",33.76354,-126.14993
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-01T07:10:00Z",33.76308,-126.15019
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-01T07:21:00Z",33.76278,-126.15021
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-01T07:40:00Z",33.76223,-126.15028
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-01T07:52:00Z",33.76188,-126.15034
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-01T08:21:00Z",33.76105,-126.15079
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-01T08:43:00Z",33.76028,-126.15122
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-01T08:51:00Z",33.75983,-126.15125
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-01T09:13:00Z",33.75891,-126.15156
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-01T09:20:00Z",33.75853,-126.15172
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-01T09:43:00Z",33.75732,-126.15225
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-01T09:50:00Z",33.75719,-126.15229
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-01T10:20:00Z",33.75573,-126.15298
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-01T10:39:00Z",33.75452,-126.15343
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-01T10:51:00Z",33.75365,-126.15372
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-01T11:11:00Z",33.75225,-126.15405
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-01T11:20:00Z",33.75148,-126.15422
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-01T11:39:00Z",33.75014,-126.15469
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-01T11:51:00Z",33.74921,-126.15494
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-01T12:08:00Z",33.74794,-126.15566
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-01T12:21:00Z",33.74594,-126.15459
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-01T12:38:00Z",33.74674,-126.15695
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-01T12:52:00Z",33.74617,-126.1577
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-01T13:11:00Z",33.74561,-126.15889
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-01T13:20:00Z",33.74538,-126.15948
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-01T13:41:00Z",33.74492,-126.16061
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-01T13:50:00Z",33.74486,-126.16122
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-01T14:09:00Z",33.74475,-126.1624
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-01T14:21:00Z",33.74484,-126.16302
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-01T14:50:00Z",33.74554,-126.16484
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-01T15:07:00Z",33.74637,-126.16576
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-01T15:20:00Z",33.74683,-126.16621
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-01T15:37:00Z",33.74774,-126.16722
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-01T15:49:00Z",33.74839,-126.1678
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-01T16:07:00Z",33.74886,-126.16928
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-01T16:19:00Z",33.7506,-126.16927
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-01T16:40:00Z",33.75223,-126.1702
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-01T16:49:00Z",33.75322,-126.17142
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-01T17:07:00Z",33.75451,-126.17145
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-01T17:20:00Z",33.75557,-126.17203
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-01T17:50:00Z",33.75801,-126.17311
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-01T18:39:00Z",33.76121,-126.17473
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-01T18:49:00Z",33.76193,-126.17506
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-01T19:10:00Z",33.7631,-126.17502
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-01T19:21:00Z",33.76354,-126.17482
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-01T19:39:00Z",33.76447,-126.17448
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-01T19:51:00Z",33.765,-126.17422
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-01T20:06:00Z",33.76556,-126.17352
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-01T20:19:00Z",33.76578,-126.17271
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-01T20:36:00Z",33.76613,-126.1711
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-01T20:49:00Z",33.76612,-126.1702
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-01T21:06:00Z",33.76622,-126.16895
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-01T21:20:00Z",33.76596,-126.16766
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-01T21:37:00Z",33.76553,-126.16645
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-01T21:49:00Z",33.76508,-126.16577
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-01T22:07:00Z",33.76424,-126.16448
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-01T22:37:00Z",33.76248,-126.16302
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-01T22:48:00Z",33.76168,-126.1627
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-01T23:05:00Z",33.76067,-126.16202
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-01T23:37:00Z",33.75832,-126.16129
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-01T23:48:00Z",33.7575,-126.16085
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-02T00:06:00Z",33.75623,-126.16031
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-02T00:18:00Z",33.7551,-126.15999
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-02T00:36:00Z",33.75387,-126.15945
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-02T00:48:00Z",33.75295,-126.15913
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-02T01:07:00Z",33.75172,-126.15863
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-02T01:20:00Z",33.75095,-126.15839
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-02T01:47:00Z",33.7495,-126.15849
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-02T02:06:00Z",33.74864,-126.1588
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-02T02:17:00Z",33.74808,-126.15891
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-02T02:36:00Z",33.74729,-126.15916
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-02T02:47:00Z",33.74685,-126.1591
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-02T03:06:00Z",33.74652,-126.15925
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-02T03:17:00Z",33.74642,-126.15944
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-02T03:36:00Z",33.74622,-126.15985
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-02T03:47:00Z",33.74617,-126.16002
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-02T04:04:00Z",33.74615,-126.16054
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-02T04:18:00Z",33.74633,-126.16083
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-02T04:34:00Z",33.74649,-126.16134
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-02T04:47:00Z",33.7466,-126.16165
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-02T05:04:00Z",33.74679,-126.1622
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-02T05:19:00Z",33.74687,-126.16281
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-02T05:34:00Z",33.74699,-126.16376
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-02T05:47:00Z",33.74716,-126.16437
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-02T06:07:00Z",33.74743,-126.16542
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-02T06:19:00Z",33.74766,-126.16608
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-02T06:34:00Z",33.74792,-126.1671
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-02T06:47:00Z",33.74823,-126.16788
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-02T07:04:00Z",33.74868,-126.1686
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-02T07:18:00Z",33.74907,-126.16883
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-02T07:34:00Z",33.74928,-126.16911
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-02T07:48:00Z",33.74946,-126.16917
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-02T08:03:00Z",33.74957,-126.16937
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-02T08:35:00Z",33.74958,-126.16948
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-02T08:48:00Z",33.74953,-126.16959
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-02T09:03:00Z",33.74947,-126.16954
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-02T09:35:00Z",33.74905,-126.16885
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-02T09:48:00Z",33.74871,-126.16858
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-02T10:03:00Z",33.7482,-126.16805
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-02T10:19:00Z",33.74767,-126.16757
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-02T10:33:00Z",33.74704,-126.16736
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-02T10:48:00Z",33.74629,-126.16714
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-02T11:04:00Z",33.74518,-126.16704
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-02T11:17:00Z",33.74441,-126.1669
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-02T11:33:00Z",33.7434,-126.16663
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-02T12:05:00Z",33.74141,-126.16661
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-02T12:16:00Z",33.74075,-126.16646
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-02T12:46:00Z",33.73928,-126.16659
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-02T13:02:00Z",33.73885,-126.1668
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-02T13:16:00Z",33.73842,-126.16693
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-02T13:32:00Z",33.73812,-126.16689
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-02T13:48:00Z",33.73805,-126.16661
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-02T14:02:00Z",33.73812,-126.16629
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-02T14:16:00Z",33.73829,-126.16582
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-02T14:47:00Z",33.73874,-126.16472
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-02T15:16:00Z",33.73907,-126.16376
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-02T15:32:00Z",33.73909,-126.16313
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-02T15:47:00Z",33.73922,-126.16254
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-02T16:03:00Z",33.73962,-126.16223
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-02T16:17:00Z",33.74002,-126.16217
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-02T16:31:00Z",33.74045,-126.16208
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-02T16:47:00Z",33.741,-126.16191
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-02T17:03:00Z",33.74143,-126.16183
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-02T17:17:00Z",33.74186,-126.16191
"SWFSC_NEPac-CHI_201608_Pascal_008","2016-09-02T17:46:00Z",33.74276,-126.16245
