organization_code,deployment_code,track_code,track_position_datetime,track_position_latitude,track_position_longitude
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_006,drifting-buoy_track,2024-08-23T08:20:32Z,44.81433,-128.02312
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_006,drifting-buoy_track,2024-08-23T08:49:23Z,44.81427,-128.02177
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_006,drifting-buoy_track,2024-08-23T08:51:46Z,44.81436,-128.02153
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_006,drifting-buoy_track,2024-08-23T09:20:59Z,44.81412,-128.02031
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_006,drifting-buoy_track,2024-08-23T09:49:46Z,44.81424,-128.0191
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_006,drifting-buoy_track,2024-08-23T09:52:00Z,44.81424,-128.01894
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_006,drifting-buoy_track,2024-08-23T10:21:24Z,44.81368,-128.01797
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_006,drifting-buoy_track,2024-08-23T10:49:08Z,44.81326,-128.0172
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_006,drifting-buoy_track,2024-08-23T10:50:55Z,44.81322,-128.0172
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_006,drifting-buoy_track,2024-08-23T11:19:08Z,44.81245,-128.01666
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_006,drifting-buoy_track,2024-08-23T11:50:53Z,44.81124,-128.0163
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_006,drifting-buoy_track,2024-08-23T11:51:15Z,44.81123,-128.01625
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_006,drifting-buoy_track,2024-08-23T12:18:56Z,44.80963,-128.0163
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_006,drifting-buoy_track,2024-08-23T12:48:47Z,44.80777,-128.01654
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_006,drifting-buoy_track,2024-08-23T12:50:47Z,44.80764,-128.01659
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_006,drifting-buoy_track,2024-08-23T13:20:24Z,44.80605,-128.01704
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_006,drifting-buoy_track,2024-08-23T13:50:52Z,44.80478,-128.01799
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_006,drifting-buoy_track,2024-08-23T13:52:01Z,44.80471,-128.01804
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_006,drifting-buoy_track,2024-08-23T14:20:01Z,44.80391,-128.0184
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_006,drifting-buoy_track,2024-08-23T14:48:46Z,44.80307,-128.01857
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_006,drifting-buoy_track,2024-08-23T14:50:28Z,44.80299,-128.01855
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_006,drifting-buoy_track,2024-08-23T15:19:45Z,44.8021,-128.01846
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_006,drifting-buoy_track,2024-08-23T15:48:17Z,44.80107,-128.01814
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_006,drifting-buoy_track,2024-08-23T15:49:59Z,44.80101,-128.01814
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_006,drifting-buoy_track,2024-08-23T16:19:29Z,44.79995,-128.01799
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_006,drifting-buoy_track,2024-08-23T16:49:23Z,44.7989,-128.0181
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_006,drifting-buoy_track,2024-08-23T16:51:48Z,44.79881,-128.01808
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_006,drifting-buoy_track,2024-08-23T17:19:16Z,44.79842,-128.0182
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_006,drifting-buoy_track,2024-08-23T17:47:47Z,44.79834,-128.01846
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_006,drifting-buoy_track,2024-08-23T17:48:04Z,44.79833,-128.01846
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_006,drifting-buoy_track,2024-08-23T18:19:49Z,44.79842,-128.01883
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_006,drifting-buoy_track,2024-08-23T18:47:37Z,44.79864,-128.01978
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_006,drifting-buoy_track,2024-08-23T18:49:50Z,44.79868,-128.01984
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_006,drifting-buoy_track,2024-08-23T19:17:26Z,44.79942,-128.02029
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_006,drifting-buoy_track,2024-08-23T19:48:18Z,44.80058,-128.02081
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_006,drifting-buoy_track,2024-08-23T19:49:17Z,44.80064,-128.02078
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_006,drifting-buoy_track,2024-08-23T20:21:01Z,44.80239,-128.02005
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_006,drifting-buoy_track,2024-08-23T20:48:50Z,44.80383,-128.01878
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_006,drifting-buoy_track,2024-08-23T20:50:50Z,44.80389,-128.01871
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_006,drifting-buoy_track,2024-08-23T21:19:28Z,44.80485,-128.01692
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_006,drifting-buoy_track,2024-08-23T21:46:42Z,44.80543,-128.01514
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_006,drifting-buoy_track,2024-08-23T21:48:23Z,44.80548,-128.01506
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_006,drifting-buoy_track,2024-08-23T22:17:58Z,44.80602,-128.0134
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_006,drifting-buoy_track,2024-08-23T22:46:26Z,44.80626,-128.01178
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_006,drifting-buoy_track,2024-08-23T22:48:01Z,44.80626,-128.01169
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_006,drifting-buoy_track,2024-08-23T23:17:25Z,44.80602,-128.01007
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_006,drifting-buoy_track,2024-08-23T23:47:00Z,44.80608,-128.00917
SWFSC,SWFSC_NEPac_20240823_CalCurCEAS_006,drifting-buoy_track,2024-08-23T23:48:22Z,44.80606,-128.00911
SWFSC,SWFSC_NEPac_20240824_CalCurCEAS_006,drifting-buoy_track,2024-08-24T00:15:56Z,44.80576,-128.00802
SWFSC,SWFSC_NEPac_20240824_CalCurCEAS_006,drifting-buoy_track,2024-08-24T00:45:56Z,44.80469,-128.0069
SWFSC,SWFSC_NEPac_20240824_CalCurCEAS_006,drifting-buoy_track,2024-08-24T00:48:17Z,44.80467,-128.00692
SWFSC,SWFSC_NEPac_20240824_CalCurCEAS_006,drifting-buoy_track,2024-08-24T01:15:54Z,44.80333,-128.00545
SWFSC,SWFSC_NEPac_20240824_CalCurCEAS_006,drifting-buoy_track,2024-08-24T01:47:18Z,44.80174,-128.00388
SWFSC,SWFSC_NEPac_20240824_CalCurCEAS_006,drifting-buoy_track,2024-08-24T01:48:17Z,44.80167,-128.00383
SWFSC,SWFSC_NEPac_20240824_CalCurCEAS_006,drifting-buoy_track,2024-08-24T02:17:46Z,44.80022,-128.00263
SWFSC,SWFSC_NEPac_20240824_CalCurCEAS_006,drifting-buoy_track,2024-08-24T02:45:59Z,44.79848,-128.00166
SWFSC,SWFSC_NEPac_20240824_CalCurCEAS_006,drifting-buoy_track,2024-08-24T02:47:46Z,44.79842,-128.0016
SWFSC,SWFSC_NEPac_20240824_CalCurCEAS_006,drifting-buoy_track,2024-08-24T03:15:21Z,44.79692,-128.00067
SWFSC,SWFSC_NEPac_20240824_CalCurCEAS_006,drifting-buoy_track,2024-08-24T03:47:31Z,44.79486,-128.00012
SWFSC,SWFSC_NEPac_20240824_CalCurCEAS_006,drifting-buoy_track,2024-08-24T03:49:05Z,44.79476,-128.00006
SWFSC,SWFSC_NEPac_20240824_CalCurCEAS_006,drifting-buoy_track,2024-08-24T04:16:19Z,44.79319,-127.99919
SWFSC,SWFSC_NEPac_20240824_CalCurCEAS_006,drifting-buoy_track,2024-08-24T04:45:05Z,44.79182,-127.99805
SWFSC,SWFSC_NEPac_20240824_CalCurCEAS_006,drifting-buoy_track,2024-08-24T04:46:46Z,44.79176,-127.99797
SWFSC,SWFSC_NEPac_20240824_CalCurCEAS_006,drifting-buoy_track,2024-08-24T05:16:00Z,44.79056,-127.99727
SWFSC,SWFSC_NEPac_20240824_CalCurCEAS_006,drifting-buoy_track,2024-08-24T05:44:41Z,44.78947,-127.99696
SWFSC,SWFSC_NEPac_20240824_CalCurCEAS_006,drifting-buoy_track,2024-08-24T05:46:30Z,44.78944,-127.99699
SWFSC,SWFSC_NEPac_20240824_CalCurCEAS_006,drifting-buoy_track,2024-08-24T06:15:31Z,44.78865,-127.99713
SWFSC,SWFSC_NEPac_20240824_CalCurCEAS_006,drifting-buoy_track,2024-08-24T06:44:12Z,44.78784,-127.99728
SWFSC,SWFSC_NEPac_20240824_CalCurCEAS_006,drifting-buoy_track,2024-08-24T06:46:58Z,44.78775,-127.99728
SWFSC,SWFSC_NEPac_20240824_CalCurCEAS_006,drifting-buoy_track,2024-08-24T07:15:24Z,44.78709,-127.99774
SWFSC,SWFSC_NEPac_20240824_CalCurCEAS_006,drifting-buoy_track,2024-08-24T07:43:49Z,44.78722,-127.99823
SWFSC,SWFSC_NEPac_20240824_CalCurCEAS_006,drifting-buoy_track,2024-08-24T07:46:30Z,44.7873,-127.99826
SWFSC,SWFSC_NEPac_20240824_CalCurCEAS_006,drifting-buoy_track,2024-08-24T08:15:18Z,44.788,-127.99858
SWFSC,SWFSC_NEPac_20240824_CalCurCEAS_006,drifting-buoy_track,2024-08-24T08:43:36Z,44.78846,-127.99823
SWFSC,SWFSC_NEPac_20240824_CalCurCEAS_006,drifting-buoy_track,2024-08-24T08:46:46Z,44.7885,-127.99817
SWFSC,SWFSC_NEPac_20240824_CalCurCEAS_006,drifting-buoy_track,2024-08-24T09:14:31Z,44.78867,-127.99731
SWFSC,SWFSC_NEPac_20240824_CalCurCEAS_006,drifting-buoy_track,2024-08-24T09:45:59Z,44.78858,-127.99605
SWFSC,SWFSC_NEPac_20240824_CalCurCEAS_006,drifting-buoy_track,2024-08-24T09:47:10Z,44.78852,-127.99599
SWFSC,SWFSC_NEPac_20240824_CalCurCEAS_006,drifting-buoy_track,2024-08-24T10:14:52Z,44.78866,-127.99496
SWFSC,SWFSC_NEPac_20240824_CalCurCEAS_006,drifting-buoy_track,2024-08-24T10:44:27Z,44.78857,-127.99428
SWFSC,SWFSC_NEPac_20240824_CalCurCEAS_006,drifting-buoy_track,2024-08-24T10:46:01Z,44.78857,-127.99426
SWFSC,SWFSC_NEPac_20240824_CalCurCEAS_006,drifting-buoy_track,2024-08-24T11:13:58Z,44.78839,-127.99399
SWFSC,SWFSC_NEPac_20240824_CalCurCEAS_006,drifting-buoy_track,2024-08-24T11:45:48Z,44.78852,-127.99359
SWFSC,SWFSC_NEPac_20240824_CalCurCEAS_006,drifting-buoy_track,2024-08-24T11:46:49Z,44.78854,-127.99356
SWFSC,SWFSC_NEPac_20240824_CalCurCEAS_006,drifting-buoy_track,2024-08-24T12:14:00Z,44.78883,-127.99242
SWFSC,SWFSC_NEPac_20240824_CalCurCEAS_006,drifting-buoy_track,2024-08-24T12:42:50Z,44.78919,-127.99126
SWFSC,SWFSC_NEPac_20240824_CalCurCEAS_006,drifting-buoy_track,2024-08-24T12:45:16Z,44.78923,-127.99132
SWFSC,SWFSC_NEPac_20240824_CalCurCEAS_006,drifting-buoy_track,2024-08-24T13:14:48Z,44.78932,-127.98984
SWFSC,SWFSC_NEPac_20240824_CalCurCEAS_006,drifting-buoy_track,2024-08-24T13:42:33Z,44.78933,-127.9884
SWFSC,SWFSC_NEPac_20240824_CalCurCEAS_006,drifting-buoy_track,2024-08-24T13:45:18Z,44.78934,-127.98817
SWFSC,SWFSC_NEPac_20240824_CalCurCEAS_006,drifting-buoy_track,2024-08-24T14:12:23Z,44.78892,-127.98666
SWFSC,SWFSC_NEPac_20240824_CalCurCEAS_006,drifting-buoy_track,2024-08-24T14:43:54Z,44.78791,-127.98517
SWFSC,SWFSC_NEPac_20240824_CalCurCEAS_006,drifting-buoy_track,2024-08-24T14:45:48Z,44.78785,-127.98511
SWFSC,SWFSC_NEPac_20240824_CalCurCEAS_006,drifting-buoy_track,2024-08-24T15:12:21Z,44.78738,-127.98412
SWFSC,SWFSC_NEPac_20240824_CalCurCEAS_006,drifting-buoy_track,2024-08-24T15:43:30Z,44.78702,-127.98268
SWFSC,SWFSC_NEPac_20240824_CalCurCEAS_006,drifting-buoy_track,2024-08-24T15:44:47Z,44.787,-127.98265
SWFSC,SWFSC_NEPac_20240824_CalCurCEAS_006,drifting-buoy_track,2024-08-24T16:12:13Z,44.78661,-127.98181
SWFSC,SWFSC_NEPac_20240824_CalCurCEAS_006,drifting-buoy_track,2024-08-24T16:42:02Z,44.78638,-127.98051
SWFSC,SWFSC_NEPac_20240824_CalCurCEAS_006,drifting-buoy_track,2024-08-24T16:43:54Z,44.78639,-127.98042
SWFSC,SWFSC_NEPac_20240824_CalCurCEAS_006,drifting-buoy_track,2024-08-24T17:13:18Z,44.78626,-127.9789
SWFSC,SWFSC_NEPac_20240824_CalCurCEAS_006,drifting-buoy_track,2024-08-24T17:43:16Z,44.78641,-127.97646
SWFSC,SWFSC_NEPac_20240824_CalCurCEAS_006,drifting-buoy_track,2024-08-24T17:44:30Z,44.78642,-127.97635
SWFSC,SWFSC_NEPac_20240824_CalCurCEAS_006,drifting-buoy_track,2024-08-24T18:12:29Z,44.78623,-127.97392
SWFSC,SWFSC_NEPac_20240824_CalCurCEAS_006,drifting-buoy_track,2024-08-24T18:41:32Z,44.78565,-127.97141
SWFSC,SWFSC_NEPac_20240824_CalCurCEAS_006,drifting-buoy_track,2024-08-24T18:43:59Z,44.78561,-127.97116
SWFSC,SWFSC_NEPac_20240824_CalCurCEAS_006,drifting-buoy_track,2024-08-24T19:12:48Z,44.78522,-127.96906
SWFSC,SWFSC_NEPac_20240824_CalCurCEAS_006,drifting-buoy_track,2024-08-24T19:41:13Z,44.785,-127.96744
SWFSC,SWFSC_NEPac_20240824_CalCurCEAS_006,drifting-buoy_track,2024-08-24T19:43:55Z,44.78493,-127.96727
SWFSC,SWFSC_NEPac_20240824_CalCurCEAS_006,drifting-buoy_track,2024-08-24T20:12:17Z,44.78426,-127.96628
SWFSC,SWFSC_NEPac_20240824_CalCurCEAS_006,drifting-buoy_track,2024-08-24T20:43:55Z,44.78351,-127.96547
SWFSC,SWFSC_NEPac_20240824_CalCurCEAS_006,drifting-buoy_track,2024-08-24T20:44:48Z,44.78343,-127.96584
SWFSC,SWFSC_NEPac_20240824_CalCurCEAS_006,drifting-buoy_track,2024-08-24T21:12:24Z,44.78255,-127.96478
SWFSC,SWFSC_NEPac_20240824_CalCurCEAS_006,drifting-buoy_track,2024-08-24T21:43:00Z,44.78133,-127.96368
SWFSC,SWFSC_NEPac_20240824_CalCurCEAS_006,drifting-buoy_track,2024-08-24T21:43:54Z,44.78128,-127.96362
SWFSC,SWFSC_NEPac_20240824_CalCurCEAS_006,drifting-buoy_track,2024-08-24T22:11:50Z,44.78004,-127.9631
SWFSC,SWFSC_NEPac_20240824_CalCurCEAS_006,drifting-buoy_track,2024-08-24T22:40:17Z,44.77898,-127.96341
SWFSC,SWFSC_NEPac_20240824_CalCurCEAS_006,drifting-buoy_track,2024-08-24T22:41:57Z,44.77886,-127.96342
SWFSC,SWFSC_NEPac_20240824_CalCurCEAS_006,drifting-buoy_track,2024-08-24T23:11:56Z,44.77773,-127.96405
SWFSC,SWFSC_NEPac_20240824_CalCurCEAS_006,drifting-buoy_track,2024-08-24T23:40:01Z,44.77704,-127.96468
SWFSC,SWFSC_NEPac_20240824_CalCurCEAS_006,drifting-buoy_track,2024-08-24T23:43:23Z,44.77697,-127.96478
SWFSC,SWFSC_NEPac_20240825_CalCurCEAS_006,drifting-buoy_track,2024-08-25T00:11:01Z,44.77673,-127.96577
SWFSC,SWFSC_NEPac_20240825_CalCurCEAS_006,drifting-buoy_track,2024-08-25T00:39:39Z,44.77644,-127.96689
SWFSC,SWFSC_NEPac_20240825_CalCurCEAS_006,drifting-buoy_track,2024-08-25T00:42:54Z,44.77641,-127.96696
SWFSC,SWFSC_NEPac_20240825_CalCurCEAS_006,drifting-buoy_track,2024-08-25T01:10:29Z,44.776,-127.9678
SWFSC,SWFSC_NEPac_20240825_CalCurCEAS_006,drifting-buoy_track,2024-08-25T01:42:49Z,44.77571,-127.96815
SWFSC,SWFSC_NEPac_20240825_CalCurCEAS_006,drifting-buoy_track,2024-08-25T01:43:02Z,44.7757,-127.96811
SWFSC,SWFSC_NEPac_20240825_CalCurCEAS_006,drifting-buoy_track,2024-08-25T02:10:00Z,44.77544,-127.96797
SWFSC,SWFSC_NEPac_20240825_CalCurCEAS_006,drifting-buoy_track,2024-08-25T02:41:53Z,44.77493,-127.96771
SWFSC,SWFSC_NEPac_20240825_CalCurCEAS_006,drifting-buoy_track,2024-08-25T02:44:51Z,44.77446,-127.96783
SWFSC,SWFSC_NEPac_20240825_CalCurCEAS_006,drifting-buoy_track,2024-08-25T03:09:57Z,44.77499,-127.96715
SWFSC,SWFSC_NEPac_20240825_CalCurCEAS_006,drifting-buoy_track,2024-08-25T03:40:18Z,44.77519,-127.96706
SWFSC,SWFSC_NEPac_20240825_CalCurCEAS_006,drifting-buoy_track,2024-08-25T03:41:27Z,44.77521,-127.96707
SWFSC,SWFSC_NEPac_20240825_CalCurCEAS_006,drifting-buoy_track,2024-08-25T04:09:48Z,44.77519,-127.96712
SWFSC,SWFSC_NEPac_20240825_CalCurCEAS_006,drifting-buoy_track,2024-08-25T04:38:40Z,44.77533,-127.96701
SWFSC,SWFSC_NEPac_20240825_CalCurCEAS_006,drifting-buoy_track,2024-08-25T04:41:54Z,44.77535,-127.96695
SWFSC,SWFSC_NEPac_20240825_CalCurCEAS_006,drifting-buoy_track,2024-08-25T05:10:17Z,44.77573,-127.96585
SWFSC,SWFSC_NEPac_20240825_CalCurCEAS_006,drifting-buoy_track,2024-08-25T05:41:49Z,44.77589,-127.96379
SWFSC,SWFSC_NEPac_20240825_CalCurCEAS_006,drifting-buoy_track,2024-08-25T05:42:31Z,44.77595,-127.96375
SWFSC,SWFSC_NEPac_20240825_CalCurCEAS_006,drifting-buoy_track,2024-08-25T06:08:12Z,44.77619,-127.96173
SWFSC,SWFSC_NEPac_20240825_CalCurCEAS_006,drifting-buoy_track,2024-08-25T06:38:12Z,44.77653,-127.95967
SWFSC,SWFSC_NEPac_20240825_CalCurCEAS_006,drifting-buoy_track,2024-08-25T06:39:48Z,44.77656,-127.95955
SWFSC,SWFSC_NEPac_20240825_CalCurCEAS_006,drifting-buoy_track,2024-08-25T07:09:01Z,44.77709,-127.9568
SWFSC,SWFSC_NEPac_20240825_CalCurCEAS_006,drifting-buoy_track,2024-08-25T07:38:08Z,44.77727,-127.95416
SWFSC,SWFSC_NEPac_20240825_CalCurCEAS_006,drifting-buoy_track,2024-08-25T07:41:31Z,44.77731,-127.95381
SWFSC,SWFSC_NEPac_20240825_CalCurCEAS_006,drifting-buoy_track,2024-08-25T08:09:47Z,44.77727,-127.95126
SWFSC,SWFSC_NEPac_20240825_CalCurCEAS_006,drifting-buoy_track,2024-08-25T08:38:00Z,44.77718,-127.94901
SWFSC,SWFSC_NEPac_20240825_CalCurCEAS_006,drifting-buoy_track,2024-08-25T08:39:26Z,44.77721,-127.94894
SWFSC,SWFSC_NEPac_20240825_CalCurCEAS_006,drifting-buoy_track,2024-08-25T09:09:19Z,44.77711,-127.9471
SWFSC,SWFSC_NEPac_20240825_CalCurCEAS_006,drifting-buoy_track,2024-08-25T09:37:52Z,44.77669,-127.94583
SWFSC,SWFSC_NEPac_20240825_CalCurCEAS_006,drifting-buoy_track,2024-08-25T09:41:24Z,44.7766,-127.94566
SWFSC,SWFSC_NEPac_20240825_CalCurCEAS_006,drifting-buoy_track,2024-08-25T10:09:00Z,44.77589,-127.94437
SWFSC,SWFSC_NEPac_20240825_CalCurCEAS_006,drifting-buoy_track,2024-08-25T10:39:58Z,44.77491,-127.94315
SWFSC,SWFSC_NEPac_20240825_CalCurCEAS_006,drifting-buoy_track,2024-08-25T10:41:36Z,44.77482,-127.94313
SWFSC,SWFSC_NEPac_20240825_CalCurCEAS_006,drifting-buoy_track,2024-08-25T11:09:28Z,44.7734,-127.94208
SWFSC,SWFSC_NEPac_20240825_CalCurCEAS_006,drifting-buoy_track,2024-08-25T11:37:35Z,44.77214,-127.94101
SWFSC,SWFSC_NEPac_20240825_CalCurCEAS_006,drifting-buoy_track,2024-08-25T11:39:30Z,44.77208,-127.94095
SWFSC,SWFSC_NEPac_20240825_CalCurCEAS_006,drifting-buoy_track,2024-08-25T12:07:19Z,44.77128,-127.9401
SWFSC,SWFSC_NEPac_20240825_CalCurCEAS_006,drifting-buoy_track,2024-08-25T12:37:19Z,44.77102,-127.93976
SWFSC,SWFSC_NEPac_20240825_CalCurCEAS_006,drifting-buoy_track,2024-08-25T12:39:18Z,44.77102,-127.93971
SWFSC,SWFSC_NEPac_20240825_CalCurCEAS_006,drifting-buoy_track,2024-08-25T13:08:31Z,44.77063,-127.93922
SWFSC,SWFSC_NEPac_20240825_CalCurCEAS_006,drifting-buoy_track,2024-08-25T13:37:00Z,44.77,-127.93877
SWFSC,SWFSC_NEPac_20240825_CalCurCEAS_006,drifting-buoy_track,2024-08-25T13:39:45Z,44.76996,-127.93874
SWFSC,SWFSC_NEPac_20240825_CalCurCEAS_006,drifting-buoy_track,2024-08-25T14:07:55Z,44.76928,-127.93869
SWFSC,SWFSC_NEPac_20240825_CalCurCEAS_006,drifting-buoy_track,2024-08-25T14:36:43Z,44.76852,-127.9389
SWFSC,SWFSC_NEPac_20240825_CalCurCEAS_006,drifting-buoy_track,2024-08-25T14:38:46Z,44.76846,-127.9389
SWFSC,SWFSC_NEPac_20240825_CalCurCEAS_006,drifting-buoy_track,2024-08-25T15:08:17Z,44.76787,-127.93871
SWFSC,SWFSC_NEPac_20240825_CalCurCEAS_006,drifting-buoy_track,2024-08-25T15:36:31Z,44.76726,-127.93887
SWFSC,SWFSC_NEPac_20240825_CalCurCEAS_006,drifting-buoy_track,2024-08-25T15:38:30Z,44.76715,-127.9389
SWFSC,SWFSC_NEPac_20240825_CalCurCEAS_006,drifting-buoy_track,2024-08-25T16:07:29Z,44.76598,-127.93942
SWFSC,SWFSC_NEPac_20240825_CalCurCEAS_006,drifting-buoy_track,2024-08-25T16:36:52Z,44.76497,-127.9398
SWFSC,SWFSC_NEPac_20240825_CalCurCEAS_006,drifting-buoy_track,2024-08-25T16:38:46Z,44.76487,-127.93979
SWFSC,SWFSC_NEPac_20240825_CalCurCEAS_006,drifting-buoy_track,2024-08-25T17:06:55Z,44.76421,-127.94014
SWFSC,SWFSC_NEPac_20240825_CalCurCEAS_006,drifting-buoy_track,2024-08-25T17:36:06Z,44.76373,-127.94043
SWFSC,SWFSC_NEPac_20240825_CalCurCEAS_006,drifting-buoy_track,2024-08-25T17:38:30Z,44.76372,-127.94044
SWFSC,SWFSC_NEPac_20240825_CalCurCEAS_006,drifting-buoy_track,2024-08-25T18:07:18Z,44.76362,-127.9408
SWFSC,SWFSC_NEPac_20240825_CalCurCEAS_006,drifting-buoy_track,2024-08-25T18:36:02Z,44.76407,-127.9408
SWFSC,SWFSC_NEPac_20240825_CalCurCEAS_006,drifting-buoy_track,2024-08-25T18:37:54Z,44.76411,-127.94072
SWFSC,SWFSC_NEPac_20240825_CalCurCEAS_006,drifting-buoy_track,2024-08-25T19:07:29Z,44.76461,-127.93997
SWFSC,SWFSC_NEPac_20240825_CalCurCEAS_006,drifting-buoy_track,2024-08-25T19:35:54Z,44.76527,-127.93916
SWFSC,SWFSC_NEPac_20240825_CalCurCEAS_006,drifting-buoy_track,2024-08-25T19:37:49Z,44.76531,-127.93913
SWFSC,SWFSC_NEPac_20240825_CalCurCEAS_006,drifting-buoy_track,2024-08-25T20:06:55Z,44.76572,-127.9382
SWFSC,SWFSC_NEPac_20240825_CalCurCEAS_006,drifting-buoy_track,2024-08-25T20:35:43Z,44.76625,-127.93758
SWFSC,SWFSC_NEPac_20240825_CalCurCEAS_006,drifting-buoy_track,2024-08-25T20:38:00Z,44.76632,-127.93755
SWFSC,SWFSC_NEPac_20240825_CalCurCEAS_006,drifting-buoy_track,2024-08-25T21:06:31Z,44.76712,-127.93689
SWFSC,SWFSC_NEPac_20240825_CalCurCEAS_006,drifting-buoy_track,2024-08-25T21:38:18Z,44.7684,-127.93633
SWFSC,SWFSC_NEPac_20240825_CalCurCEAS_006,drifting-buoy_track,2024-08-25T21:38:48Z,44.76835,-127.93626
SWFSC,SWFSC_NEPac_20240825_CalCurCEAS_006,drifting-buoy_track,2024-08-25T22:07:18Z,44.76945,-127.93547
SWFSC,SWFSC_NEPac_20240825_CalCurCEAS_006,drifting-buoy_track,2024-08-25T22:35:21Z,44.77031,-127.93443
SWFSC,SWFSC_NEPac_20240825_CalCurCEAS_006,drifting-buoy_track,2024-08-25T22:35:55Z,44.77035,-127.93448
SWFSC,SWFSC_NEPac_20240825_CalCurCEAS_006,drifting-buoy_track,2024-08-25T23:09:13Z,44.77126,-127.93321
SWFSC,SWFSC_NEPac_20240825_CalCurCEAS_006,drifting-buoy_track,2024-08-25T23:36:01Z,44.77187,-127.93259
SWFSC,SWFSC_NEPac_20240825_CalCurCEAS_006,drifting-buoy_track,2024-08-25T23:36:30Z,44.77186,-127.93268
SWFSC,SWFSC_NEPac_20240826_CalCurCEAS_006,drifting-buoy_track,2024-08-26T00:06:01Z,44.77196,-127.93173
SWFSC,SWFSC_NEPac_20240826_CalCurCEAS_006,drifting-buoy_track,2024-08-26T00:36:20Z,44.77213,-127.93063
SWFSC,SWFSC_NEPac_20240826_CalCurCEAS_006,drifting-buoy_track,2024-08-26T00:37:23Z,44.77217,-127.9306
SWFSC,SWFSC_NEPac_20240826_CalCurCEAS_006,drifting-buoy_track,2024-08-26T01:04:48Z,44.77214,-127.92992
SWFSC,SWFSC_NEPac_20240826_CalCurCEAS_006,drifting-buoy_track,2024-08-26T01:35:52Z,44.77244,-127.92944
SWFSC,SWFSC_NEPac_20240826_CalCurCEAS_006,drifting-buoy_track,2024-08-26T01:37:20Z,44.77246,-127.9294
SWFSC,SWFSC_NEPac_20240826_CalCurCEAS_006,drifting-buoy_track,2024-08-26T02:04:28Z,44.77235,-127.92894
SWFSC,SWFSC_NEPac_20240826_CalCurCEAS_006,drifting-buoy_track,2024-08-26T02:36:18Z,44.77234,-127.92809
SWFSC,SWFSC_NEPac_20240826_CalCurCEAS_006,drifting-buoy_track,2024-08-26T02:36:37Z,44.77235,-127.92812
SWFSC,SWFSC_NEPac_20240826_CalCurCEAS_006,drifting-buoy_track,2024-08-26T03:04:06Z,44.7726,-127.92714
SWFSC,SWFSC_NEPac_20240826_CalCurCEAS_006,drifting-buoy_track,2024-08-26T03:33:58Z,44.77274,-127.9258
SWFSC,SWFSC_NEPac_20240826_CalCurCEAS_006,drifting-buoy_track,2024-08-26T03:35:54Z,44.77279,-127.9257
SWFSC,SWFSC_NEPac_20240826_CalCurCEAS_006,drifting-buoy_track,2024-08-26T04:04:54Z,44.77319,-127.92421
