deployment_organization_code,deployment_code,analysis_organization_code,analysis_code,detection_start_datetime,detection_end_datetime,detection_effort_secs,detection_sound_source_code,detection_call_type_code,detection_behavior_code,detection_demographic_code,detection_n_validated,detection_n_total,detection_result_code,detection_event_type,detection_event_id,detection_latitude,detection_longitude,detection_received_level_db,detection_quality_code,detection_n_animals,detection_n_animals_min,detection_n_animals_max,detection_json,detection_comments,localization_method_code,localization_latitude,localization_latitude_min,localization_latitude_max,localization_longitude,localization_longitude_min,localization_longitude_max,localization_distance_m,localization_distance_m_min,localization_distance_m_max,localization_bearing,localization_bearing_min,localization_bearing_max,localization_depth_method_code,localization_depth_n_signals,localization_depth_m,localization_depth_m_min,localization_depth_m_max,localization_json,localization_comments
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,FIWH_ANALYSIS,2018-10-16T04:00:00+0000,2018-10-16T04:59:59+0000,360,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,FIWH_ANALYSIS,2018-10-16T05:00:00+0000,2018-10-16T05:59:59+0000,360,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,FIWH_ANALYSIS,2018-10-16T06:00:00+0000,2018-10-16T06:59:59+0000,360,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,FIWH_ANALYSIS,2018-10-16T07:00:00+0000,2018-10-16T07:59:59+0000,360,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,FIWH_ANALYSIS,2018-10-16T08:00:00+0000,2018-10-16T08:59:59+0000,360,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,FIWH_ANALYSIS,2018-10-16T09:00:00+0000,2018-10-16T09:59:59+0000,360,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,FIWH_ANALYSIS,2018-10-16T11:00:00+0000,2018-10-16T11:59:59+0000,360,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,FIWH_ANALYSIS,2018-10-16T12:00:00+0000,2018-10-16T12:59:59+0000,360,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,FIWH_ANALYSIS,2018-10-16T13:00:00+0000,2018-10-16T13:59:59+0000,360,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,FIWH_ANALYSIS,2018-10-16T14:00:00+0000,2018-10-16T14:59:59+0000,360,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,FIWH_ANALYSIS,2018-10-16T15:00:00+0000,2018-10-16T15:59:59+0000,360,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,FIWH_ANALYSIS,2018-10-16T16:00:00+0000,2018-10-16T16:59:59+0000,360,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,FIWH_ANALYSIS,2018-10-16T17:00:00+0000,2018-10-16T17:59:59+0000,360,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,FIWH_ANALYSIS,2018-10-16T18:00:00+0000,2018-10-16T18:59:59+0000,360,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,FIWH_ANALYSIS,2018-10-16T19:00:00+0000,2018-10-16T19:59:59+0000,360,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,FIWH_ANALYSIS,2018-10-16T22:00:00+0000,2018-10-16T22:59:59+0000,360,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,FIWH_ANALYSIS,2018-10-16T23:00:00+0000,2018-10-16T23:59:59+0000,360,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,FIWH_ANALYSIS,2018-10-17T00:00:00+0000,2018-10-17T00:59:59+0000,360,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,FIWH_ANALYSIS,2018-10-17T01:00:00+0000,2018-10-17T01:59:59+0000,360,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,FIWH_ANALYSIS,2018-10-17T02:00:00+0000,2018-10-17T02:59:59+0000,360,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,FIWH_ANALYSIS,2018-10-17T03:00:00+0000,2018-10-17T03:59:59+0000,360,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,FIWH_ANALYSIS,2018-10-17T04:00:00+0000,2018-10-17T04:59:59+0000,360,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,FIWH_ANALYSIS,2018-10-17T05:00:00+0000,2018-10-17T05:59:59+0000,360,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,FIWH_ANALYSIS,2018-10-17T06:00:00+0000,2018-10-17T06:59:59+0000,360,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,FIWH_ANALYSIS,2018-10-17T07:00:00+0000,2018-10-17T07:59:59+0000,360,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,FIWH_ANALYSIS,2018-10-17T08:00:00+0000,2018-10-17T08:59:59+0000,360,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,FIWH_ANALYSIS,2018-10-17T09:00:00+0000,2018-10-17T09:59:59+0000,360,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,FIWH_ANALYSIS,2018-10-17T10:00:00+0000,2018-10-17T10:59:59+0000,360,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,FIWH_ANALYSIS,2018-10-17T11:00:00+0000,2018-10-17T11:59:59+0000,360,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,FIWH_ANALYSIS,2018-10-17T12:00:00+0000,2018-10-17T12:59:59+0000,360,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,FIWH_ANALYSIS,2018-10-17T13:00:00+0000,2018-10-17T13:59:59+0000,360,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,FIWH_ANALYSIS,2018-10-17T14:00:00+0000,2018-10-17T14:59:59+0000,360,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,FIWH_ANALYSIS,2018-10-17T16:00:00+0000,2018-10-17T16:59:59+0000,360,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,FIWH_ANALYSIS,2018-10-17T17:00:00+0000,2018-10-17T17:59:59+0000,360,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,FIWH_ANALYSIS,2018-10-17T18:00:00+0000,2018-10-17T18:59:59+0000,360,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,FIWH_ANALYSIS,2018-10-17T19:00:00+0000,2018-10-17T19:59:59+0000,360,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,FIWH_ANALYSIS,2018-10-17T20:00:00+0000,2018-10-17T20:59:59+0000,360,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,FIWH_ANALYSIS,2018-10-17T21:00:00+0000,2018-10-17T21:59:59+0000,360,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,FIWH_ANALYSIS,2018-10-17T22:00:00+0000,2018-10-17T22:59:59+0000,360,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,FIWH_ANALYSIS,2018-10-17T23:00:00+0000,2018-10-17T23:59:59+0000,360,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,FIWH_ANALYSIS,2018-10-18T01:00:00+0000,2018-10-18T01:59:59+0000,360,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,FIWH_ANALYSIS,2018-10-18T02:00:00+0000,2018-10-18T02:59:59+0000,360,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,FIWH_ANALYSIS,2018-10-18T03:00:00+0000,2018-10-18T03:59:59+0000,360,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,FIWH_ANALYSIS,2018-10-18T04:00:00+0000,2018-10-18T04:59:59+0000,360,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,FIWH_ANALYSIS,2018-10-18T05:00:00+0000,2018-10-18T05:59:59+0000,360,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,FIWH_ANALYSIS,2018-10-18T06:00:00+0000,2018-10-18T06:59:59+0000,360,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,FIWH_ANALYSIS,2018-10-18T07:00:00+0000,2018-10-18T07:59:59+0000,360,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,FIWH_ANALYSIS,2018-10-18T08:00:00+0000,2018-10-18T08:59:59+0000,360,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,FIWH_ANALYSIS,2018-10-18T09:00:00+0000,2018-10-18T09:59:59+0000,360,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,FIWH_ANALYSIS,2018-10-18T10:00:00+0000,2018-10-18T10:59:59+0000,360,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,FIWH_ANALYSIS,2018-10-18T11:00:00+0000,2018-10-18T11:59:59+0000,360,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,FIWH_ANALYSIS,2018-10-18T12:00:00+0000,2018-10-18T12:59:59+0000,360,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,FIWH_ANALYSIS,2018-10-18T13:00:00+0000,2018-10-18T13:59:59+0000,360,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,FIWH_ANALYSIS,2018-10-18T14:00:00+0000,2018-10-18T14:59:59+0000,360,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,FIWH_ANALYSIS,2018-10-18T15:00:00+0000,2018-10-18T15:59:59+0000,360,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,FIWH_ANALYSIS,2018-10-18T16:00:00+0000,2018-10-18T16:59:59+0000,360,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,FIWH_ANALYSIS,2018-10-18T17:00:00+0000,2018-10-18T17:59:59+0000,360,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,FIWH_ANALYSIS,2018-10-18T18:00:00+0000,2018-10-18T18:59:59+0000,360,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,FIWH_ANALYSIS,2018-10-18T19:00:00+0000,2018-10-18T19:59:59+0000,360,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,FIWH_ANALYSIS,2018-10-18T20:00:00+0000,2018-10-18T20:59:59+0000,360,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,FIWH_ANALYSIS,2018-10-18T21:00:00+0000,2018-10-18T21:59:59+0000,360,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,FIWH_ANALYSIS,2018-10-18T22:00:00+0000,2018-10-18T22:59:59+0000,360,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,FIWH_ANALYSIS,2018-10-18T23:00:00+0000,2018-10-18T23:59:59+0000,360,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,FIWH_ANALYSIS,2018-10-19T00:00:00+0000,2018-10-19T00:59:59+0000,360,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,FIWH_ANALYSIS,2018-10-19T01:00:00+0000,2018-10-19T01:59:59+0000,360,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,FIWH_ANALYSIS,2018-10-19T02:00:00+0000,2018-10-19T02:59:59+0000,360,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,FIWH_ANALYSIS,2018-10-19T04:00:00+0000,2018-10-19T04:59:59+0000,360,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,FIWH_ANALYSIS,2018-10-19T05:00:00+0000,2018-10-19T05:59:59+0000,360,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,FIWH_ANALYSIS,2018-10-19T06:00:00+0000,2018-10-19T06:59:59+0000,360,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,FIWH_ANALYSIS,2018-10-19T07:00:00+0000,2018-10-19T07:59:59+0000,360,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,FIWH_ANALYSIS,2018-10-19T08:00:00+0000,2018-10-19T08:59:59+0000,360,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,FIWH_ANALYSIS,2018-10-19T09:00:00+0000,2018-10-19T09:59:59+0000,360,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,FIWH_ANALYSIS,2018-10-19T10:00:00+0000,2018-10-19T10:59:59+0000,360,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,FIWH_ANALYSIS,2018-10-19T11:00:00+0000,2018-10-19T11:59:59+0000,360,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,FIWH_ANALYSIS,2018-10-19T12:00:00+0000,2018-10-19T12:59:59+0000,360,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,FIWH_ANALYSIS,2018-10-19T13:00:00+0000,2018-10-19T13:59:59+0000,360,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,FIWH_ANALYSIS,2018-10-19T14:00:00+0000,2018-10-19T14:59:59+0000,360,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,FIWH_ANALYSIS,2018-10-19T15:00:00+0000,2018-10-19T15:59:59+0000,360,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,FIWH_ANALYSIS,2018-10-19T16:00:00+0000,2018-10-19T16:59:59+0000,360,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,FIWH_ANALYSIS,2018-10-19T17:00:00+0000,2018-10-19T17:59:59+0000,360,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,FIWH_ANALYSIS,2018-10-19T18:00:00+0000,2018-10-19T18:59:59+0000,360,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,FIWH_ANALYSIS,2018-10-19T19:00:00+0000,2018-10-19T19:59:59+0000,360,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,FIWH_ANALYSIS,2018-10-19T20:00:00+0000,2018-10-19T20:59:59+0000,360,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,FIWH_ANALYSIS,2018-10-19T21:00:00+0000,2018-10-19T21:59:59+0000,360,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,FIWH_ANALYSIS,2018-10-19T22:00:00+0000,2018-10-19T22:59:59+0000,360,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,FIWH_ANALYSIS,2018-10-19T23:00:00+0000,2018-10-19T23:59:59+0000,360,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,FIWH_ANALYSIS,2018-10-20T00:00:00+0000,2018-10-20T00:59:59+0000,360,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,FIWH_ANALYSIS,2018-10-20T01:00:00+0000,2018-10-20T01:59:59+0000,360,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,FIWH_ANALYSIS,2018-10-20T02:00:00+0000,2018-10-20T02:59:59+0000,360,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,FIWH_ANALYSIS,2018-10-20T03:00:00+0000,2018-10-20T03:59:59+0000,360,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,FIWH_ANALYSIS,2018-10-20T05:00:00+0000,2018-10-20T05:59:59+0000,360,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,FIWH_ANALYSIS,2018-10-20T06:00:00+0000,2018-10-20T06:59:59+0000,360,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,FIWH_ANALYSIS,2018-10-20T07:00:00+0000,2018-10-20T07:59:59+0000,360,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,FIWH_ANALYSIS,2018-10-20T08:00:00+0000,2018-10-20T08:59:59+0000,360,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,FIWH_ANALYSIS,2018-10-20T09:00:00+0000,2018-10-20T09:59:59+0000,360,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,FIWH_ANALYSIS,2018-10-20T10:00:00+0000,2018-10-20T10:59:59+0000,360,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,FIWH_ANALYSIS,2018-10-20T11:00:00+0000,2018-10-20T11:59:59+0000,360,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,FIWH_ANALYSIS,2018-10-20T12:00:00+0000,2018-10-20T12:59:59+0000,360,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,FIWH_ANALYSIS,2018-10-20T13:00:00+0000,2018-10-20T13:59:59+0000,360,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_PTA_20180822_CCES_010,SWFSC,FIWH_ANALYSIS,2018-10-20T14:00:00+0000,2018-10-20T14:59:59+0000,360,FIWH,FIWH_20HZ,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
