"UTC","end","species","call","DriftName"
"2023-11-07 16:40:47.355",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 16:41:27.675",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 16:41:33.755",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 16:41:56.475",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 16:42:18.555",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 16:42:32.955",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 16:43:02.715",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 16:43:14.235",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 16:43:49.435",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 16:45:28.315",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 16:45:45.275",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 16:45:50.715",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 16:46:10.875",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 16:46:27.515",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 16:46:35.515",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 16:46:45.755",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 16:46:58.555",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 16:47:13.595",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 16:47:43.355",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 16:47:59.995",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 16:48:26.235",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 16:48:29.115",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 16:48:37.435",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 16:48:50.875",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 16:49:15.515",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 16:49:59.035",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 16:50:43.195",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 16:51:06.875",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 16:51:31.515",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 16:51:59.995",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 16:52:16.955",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 16:52:19.515",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 16:52:44.155",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 16:53:02.715",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 16:53:06.235",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 16:53:25.115",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 16:53:48.475",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 16:53:54.235",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 16:54:08.955",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 16:54:33.595",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 16:54:55.675",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 16:55:08.155",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 16:55:19.035",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 16:55:27.035",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 16:55:41.755",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 16:55:55.195",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 16:56:03.515",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 16:56:15.675",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 16:56:27.515",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 16:56:33.275",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 16:56:47.355",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 16:57:00.795",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 16:57:03.675",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 16:57:10.395",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 16:57:33.115",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 16:57:56.155",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 16:58:17.595",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 16:58:47.675",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 16:59:15.515",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 16:59:36.955",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 16:59:54.555",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:00:00",NA,"FIWH",NA,"ADRIFT_101"
"2023-11-07 17:00:15.995",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:00:49.275",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:01:03.355",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:01:25.115",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:01:48.795",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:02:35.195",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:02:58.555",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:03:21.275",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:03:45.275",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:03:47.835",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:04:07.355",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:04:09.595",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:04:31.035",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:04:47.035",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:04:53.435",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:05:11.995",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:05:16.795",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:05:20.635",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:05:45.275",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:06:00.955",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:06:09.595",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:06:12.475",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:06:16.955",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:06:21.755",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:06:25.595",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:06:29.435",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:06:39.675",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:06:46.395",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:06:49.915",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:06:55.675",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:07:10.075",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:07:32.155",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:07:55.835",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:08:17.915",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:09:24.475",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:09:46.235",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:09:53.275",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:10:08.635",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:10:29.755",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:10:31.355",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:10:51.835",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:11:38.235",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:12:02.235",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:12:31.675",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:12:46.075",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:12:51.515",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:13:09.115",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:13:27.035",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:13:35.035",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:13:42.075",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:13:47.515",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:13:50.715",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:14:02.875",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:14:07.035",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:14:58.555",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:15:00.795",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:15:44.635",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:15:50.395",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:16:07.355",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:16:29.755",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:16:33.915",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:17:05.595",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:17:15.835",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:17:19.675",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:18:02.235",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:18:25.275",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:18:48.315",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:19:11.355",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:19:26.715",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:19:32.475",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:19:52.955",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:19:57.435",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:19:58.395",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:20:19.195",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:20:28.795",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:20:42.235",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:21:07.195",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:21:30.235",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:21:43.995",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:21:52.635",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:22:03.835",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:22:14.715",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:22:35.515",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:23:00.475",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:23:23.195",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:24:08.315",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:24:23.035",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:24:32.635",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:24:55.355",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:25:38.875",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:25:51.355",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:26:31.995",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:26:46.075",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:27:08.475",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:27:14.235",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:27:52.315",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:28:09.595",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:29:46.235",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:30:05.755",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:30:59.195",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:31:14.555",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:31:39.195",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:32:02.875",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:32:06.715",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:32:48.635",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:33:01.755",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:33:15.515",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:33:35.675",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:34:05.435",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:34:20.475",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:34:41.915",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:35:04.955",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:35:31.195",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:35:49.435",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:35:59.675",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:36:04.475",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:36:18.235",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:36:34.555",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:37:21.915",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:37:46.555",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:38:08.635",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:38:31.355",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:38:53.435",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:39:38.555",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:40:01.595",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:40:10.875",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:40:24.955",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:40:47.675",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:41:03.035",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:41:09.755",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:41:24.155",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:41:32.155",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:41:53.275",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:42:15.675",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:42:38.075",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:43:00.475",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:43:22.235",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:43:32.155",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:43:45.595",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:44:04.475",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:44:07.675",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:44:27.835",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:44:32.955",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:44:55.675",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:45:39.835",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:46:15.355",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:46:25.595",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:47:01.115",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:47:11.675",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:47:34.075",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:47:49.435",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:49:09.115",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:49:25.435",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:49:31.195",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:49:56.155",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:50:19.835",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:51:00.475",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:51:04.315",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:51:22.875",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:51:35.355",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:51:49.435",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:52:03.195",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:52:08.635",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:52:33.275",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:52:54.395",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:53:15.515",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:53:40.155",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:54:03.515",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:54:27.195",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:54:49.595",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:55:35.035",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:55:57.755",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:56:20.155",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:56:42.875",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:57:06.235",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:57:51.675",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:58:13.435",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:58:23.995",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:58:37.435",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:58:59.835",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:59:12.315",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:59:21.275",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:59:43.995",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 17:59:58.075",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:00:00",NA,"FIWH",NA,"ADRIFT_101"
"2023-11-07 18:00:06.075",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:00:16.315",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:00:27.515",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:00:45.435",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:00:49.275",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:01:12.315",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:01:31.195",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:01:34.075",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:01:58.395",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:02:10.555",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:02:17.915",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:02:21.115",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:02:41.595",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:03:31.835",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:04:27.195",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:04:50.555",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:04:53.435",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:05:13.275",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:05:38.875",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:05:58.715",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:06:10.875",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:06:43.835",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:07:06.555",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:07:09.115",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:07:21.915",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:07:28.315",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:07:31.515",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:07:53.595",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:09:01.435",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:09:46.555",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:10:32.315",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:10:49.595",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:11:15.835",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:11:38.875",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:12:02.555",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:12:49.275",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:13:09.755",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:13:35.355",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:13:57.435",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:14:04.795",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:14:19.515",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:14:20.475",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:14:32.955",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:14:42.875",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:15:05.275",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:15:27.995",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:15:50.395",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:16:13.115",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:16:35.195",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:16:40.635",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:17:04.315",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:17:20.955",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:18:05.435",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:18:27.515",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:19:31.195",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:19:50.395",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:19:55.515",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:20:07.355",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:20:18.235",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:21:02.715",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:21:14.555",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:21:27.035",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:21:38.875",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:21:49.115",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:21:57.755",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:22:00.635",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:22:08.955",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:22:35.835",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:22:57.275",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:23:07.195",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:23:20.315",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:23:43.355",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:23:46.235",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:24:05.755",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:24:27.835",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:24:49.595",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:24:50.555",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:25:13.915",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:25:36.635",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:25:59.995",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:26:08.955",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:26:23.035",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:26:43.195",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:26:54.715",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:27:07.195",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:27:16.155",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:27:29.275",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:27:51.995",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:28:00.955",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:28:14.715",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:28:15.675",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:28:31.995",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:28:37.435",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:28:44.795",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:28:50.235",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:28:59.835",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:29:00.795",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:29:12.955",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:29:23.835",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:29:32.795",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:29:43.355",NA,"FIWH","Pulses","ADRIFT_101"
"2023-11-07 18:29:46.235",NA,"FIWH","Pulses","ADRIFT_101"
