"Id","Latitude","Longitude","UTC","DeviceName","DeviceId","Message","recordingEffort","knots","DriftName","DeploymentSite"
3598224028,29.0267,-116.06818,2018-11-12 15:54:00,"C","0-2572479",NA,TRUE,0.144212758222002,"CCES_022","BCN"
3598224039,29.02706,-116.06631,2018-11-12 16:32:00,"D","0-2573433",NA,TRUE,0.152986348835535,"CCES_022","BCN"
3598224048,29.02719,-116.06511,2018-11-12 16:59:00,"D","0-2573433",NA,TRUE,0.141046163093648,"CCES_022","BCN"
3598224056,29.02729,-116.06384,2018-11-12 17:29:00,"D","0-2573433",NA,TRUE,0.133871266626193,"CCES_022","BCN"
3598224120,29.02475,-116.0506,2018-11-12 21:23:00,"C","0-2572479",NA,TRUE,0.16964052592265,"CCES_022","BCN"
3598224159,29.02114,-116.04358,2018-11-12 23:29:00,"D","0-2573433",NA,TRUE,0.187537518443202,"CCES_022","BCN"
3598224168,29.02044,-116.04205,2018-11-12 23:57:00,"D","0-2573433",NA,TRUE,0.194040827348337,"CCES_022","BCN"
3598224176,29.02016,-116.04057,2018-11-13 00:22:00,"C","0-2572479",NA,TRUE,0.198986943827386,"CCES_022","BCN"
3598224180,29.01989,-116.04018,2018-11-13 00:29:00,"D","0-2573433",NA,TRUE,0.194105154143797,"CCES_022","BCN"
3598224186,29.01987,-116.0384,2018-11-13 00:51:00,"C","0-2572479",NA,TRUE,0.238409573461275,"CCES_022","BCN"
3598224191,29.01961,-116.0385,2018-11-13 00:57:00,"D","0-2573433",NA,TRUE,0.192363208309182,"CCES_022","BCN"
3598224197,29.01957,-116.03728,2018-11-13 01:21:00,"C","0-2572479",NA,TRUE,0.122936592021087,"CCES_022","BCN"
3598224201,29.01956,-116.03674,2018-11-13 01:27:00,"D","0-2573433",NA,TRUE,0.184892429776114,"CCES_022","BCN"
3598224208,29.01966,-116.03522,2018-11-13 01:51:00,"C","0-2572479",NA,TRUE,0.216562204663127,"CCES_022","BCN"
3598224211,29.01966,-116.03462,2018-11-13 02:00:00,"D","0-2573433",NA,TRUE,0.202650316990241,"CCES_022","BCN"
3598224218,29.01973,-116.0333,2018-11-13 02:21:00,"C","0-2572479",NA,TRUE,0.201768695052692,"CCES_022","BCN"
3598224222,29.01971,-116.0327,2018-11-13 02:27:00,"D","0-2573433",NA,TRUE,0.224093141955317,"CCES_022","BCN"
3598224227,29.01987,-116.03111,2018-11-13 02:47:00,"C","0-2572479",NA,TRUE,0.266021337906837,"CCES_022","BCN"
3598224232,29.0199,-116.03037,2018-11-13 03:00:00,"D","0-2573433",NA,TRUE,0.223358800271012,"CCES_022","BCN"
3598224239,29.01994,-116.02858,2018-11-13 03:21:00,"C","0-2572479",NA,TRUE,0.234507271838585,"CCES_022","BCN"
3598224244,29.01994,-116.02788,2018-11-13 03:30:00,"D","0-2573433",NA,TRUE,0.261487059919315,"CCES_022","BCN"
3598224253,29.02001,-116.02551,2018-11-13 04:00:00,"D","0-2573433",NA,TRUE,0.248984040140627,"CCES_022","BCN"
3598224261,29.02007,-116.02391,2018-11-13 04:20:00,"C","0-2572479",NA,TRUE,0.24944901844649,"CCES_022","BCN"
3598224265,29.0201,-116.02319,2018-11-13 04:30:00,"D","0-2573433",NA,TRUE,0.243830669238879,"CCES_022","BCN"
3598224297,29.01944,-116.01248,2018-11-13 06:25:00,"D","0-2573433",NA,TRUE,0.294073999770055,"CCES_022","BCN"
3598224307,29.01883,-116.01012,2018-11-13 06:55:00,"D","0-2573433",NA,TRUE,0.258287621850127,"CCES_022","BCN"
3598224317,29.01777,-116.00716,2018-11-13 07:25:00,"D","0-2573433",NA,TRUE,0.335601588719668,"CCES_022","BCN"
3598224324,29.01689,-116.00533,2018-11-13 07:50:00,"C","0-2572479",NA,TRUE,0.283931115578003,"CCES_022","BCN"
3598224556,28.98877,-116.00285,2018-11-13 22:55:00,"D","0-2573433",NA,TRUE,0.1126992699639,"CCES_022","BCN"
3598224567,28.98759,-116.00185,2018-11-13 23:24:00,"D","0-2573433",NA,TRUE,0.18184665248897,"CCES_022","BCN"
3598224576,28.98655,-116.00075,2018-11-13 23:54:00,"D","0-2573433",NA,TRUE,0.169653135305203,"CCES_022","BCN"
3598224613,28.98226,-115.99344,2018-11-14 02:14:00,"C","0-2572479",NA,TRUE,0.117421631853646,"CCES_022","BCN"
3598224622,28.98092,-115.99123,2018-11-14 02:44:00,"C","0-2572479",NA,TRUE,0.281969793702069,"CCES_022","BCN"
3598224626,28.98043,-115.99022,2018-11-14 02:54:00,"D","0-2573433",NA,TRUE,0.220965209212685,"CCES_022","BCN"
3598224632,28.97993,-115.98805,2018-11-14 03:14:00,"C","0-2572479",NA,TRUE,0.354336186622022,"CCES_022","BCN"
3598224640,28.97727,-115.97998,2018-11-14 03:44:00,"C","0-2572479",NA,TRUE,0.905264543439841,"CCES_022","BCN"
3598224651,28.97405,-115.97453,2018-11-14 04:14:00,"C","0-2572479",NA,TRUE,0.689700419959332,"CCES_022","BCN"
3598224663,28.97215,-115.98005,2018-11-14 04:53:00,"D","0-2573433",NA,TRUE,0.367022174258051,"CCES_022","BCN"
3598224681,28.97095,-115.97765,2018-11-14 05:53:00,"D","0-2573433",NA,TRUE,0.145007149778377,"CCES_022","BCN"
3598224691,28.96892,-115.97607,2018-11-14 06:19:00,"D","0-2573433",NA,TRUE,0.339065611675813,"CCES_022","BCN"
3598224701,28.96633,-115.97415,2018-11-14 06:49:00,"D","0-2573433",NA,TRUE,0.369328907498912,"CCES_022","BCN"
3598224763,28.94404,-115.96939,2018-11-14 10:22:00,"D","0-2573433",NA,TRUE,0.381580379011383,"CCES_022","BCN"
3598224772,28.94102,-115.9694,2018-11-14 10:51:00,"D","0-2573433",NA,TRUE,0.373196425477508,"CCES_022","BCN"
3598224782,28.93806,-115.96966,2018-11-14 11:21:00,"D","0-2573433",NA,TRUE,0.354641443131697,"CCES_022","BCN"
3598224792,28.93536,-115.97026,2018-11-14 11:51:00,"D","0-2573433",NA,TRUE,0.328633742536015,"CCES_022","BCN"
3598224811,28.93068,-115.97205,2018-11-14 12:51:00,"D","0-2573433",NA,TRUE,0.294923478292503,"CCES_022","BCN"
3598224821,28.92885,-115.97285,2018-11-14 13:18:00,"D","0-2573433",NA,TRUE,0.260235092891322,"CCES_022","BCN"
3598224830,28.92703,-115.97342,2018-11-14 13:50:00,"D","0-2573433",NA,TRUE,0.211415082121031,"CCES_022","BCN"
3598224840,28.92566,-115.97348,2018-11-14 14:20:00,"D","0-2573433",NA,TRUE,0.163774800673412,"CCES_022","BCN"
3598224849,28.92464,-115.97374,2018-11-14 14:48:00,"D","0-2573433",NA,TRUE,0.133789620280053,"CCES_022","BCN"
3598224859,28.92369,-115.97421,2018-11-14 15:17:00,"D","0-2573433",NA,TRUE,0.128033712248851,"CCES_022","BCN"
3598224868,28.92277,-115.97498,2018-11-14 15:47:00,"D","0-2573433",NA,TRUE,0.136478018762315,"CCES_022","BCN"
3598224878,28.92238,-115.97549,2018-11-14 16:17:00,"D","0-2573433",NA,TRUE,0.0710156195361809,"CCES_022","BCN"
3598224887,28.92221,-115.976,2018-11-14 16:47:00,"D","0-2573433",NA,TRUE,0.0573169530106678,"CCES_022","BCN"
3598224905,28.92211,-115.97719,2018-11-14 17:49:00,"D","0-2573433",NA,TRUE,0.0607904112739616,"CCES_022","BCN"
3598224914,28.92235,-115.9776,2018-11-14 18:19:00,"D","0-2573433",NA,TRUE,0.0517553402466512,"CCES_022","BCN"
3598224923,28.92249,-115.97763,2018-11-14 18:41:00,"C","0-2572479",NA,TRUE,0.213416165045797,"CCES_022","BCN"
3598224925,28.92246,-115.97753,2018-11-14 18:49:00,"D","0-2573433",NA,TRUE,0.0150592797165833,"CCES_022","BCN"
3598224934,28.92246,-115.97719,2018-11-14 19:19:00,"D","0-2573433",NA,TRUE,0.0357325617654385,"CCES_022","BCN"
3598224943,28.92215,-115.97701,2018-11-14 19:46:00,"D","0-2573433",NA,TRUE,0.0462035265405349,"CCES_022","BCN"
3598224952,28.92161,-115.97672,2018-11-14 20:16:00,"D","0-2573433",NA,TRUE,0.0713434361616094,"CCES_022","BCN"
3598224961,28.92147,-115.97673,2018-11-14 20:38:00,"C","0-2572479",NA,TRUE,0.0395508972730266,"CCES_022","BCN"
3598224965,28.92132,-115.97672,2018-11-14 20:49:00,"D","0-2573433",NA,TRUE,0.0314926630346763,"CCES_022","BCN"
3598224972,28.92096,-115.97647,2018-11-14 21:08:00,"C","0-2572479",NA,TRUE,0.0667694501951293,"CCES_022","BCN"
3598224976,28.92077,-115.97623,2018-11-14 21:19:00,"D","0-2573433",NA,TRUE,0.0834776777395562,"CCES_022","BCN"
3598224983,28.92045,-115.97563,2018-11-14 21:36:00,"C","0-2572479",NA,TRUE,0.114923841029409,"CCES_022","BCN"
3598224986,28.92027,-115.97533,2018-11-14 21:47:00,"D","0-2573433",NA,TRUE,0.11985761602618,"CCES_022","BCN"
3598224994,28.91971,-115.97443,2018-11-14 22:09:00,"C","0-2572479",NA,TRUE,0.140010815362238,"CCES_022","BCN"
3598224998,28.91944,-115.974,2018-11-14 22:19:00,"D","0-2573433",NA,TRUE,0.16066280507792,"CCES_022","BCN"
3598225005,28.91891,-115.97331,2018-11-14 22:36:00,"C","0-2572479",NA,TRUE,0.168465471991842,"CCES_022","BCN"
3598225007,28.91859,-115.97285,2018-11-14 22:45:00,"D","0-2573433",NA,TRUE,0.182139027387685,"CCES_022","BCN"
3598225015,28.91759,-115.97179,2018-11-14 23:06:00,"C","0-2572479",NA,TRUE,0.224463419682273,"CCES_022","BCN"
3598225018,28.9171,-115.97131,2018-11-14 23:17:00,"D","0-2573433",NA,TRUE,0.2255395222662,"CCES_022","BCN"
3598225027,28.91591,-115.97031,2018-11-14 23:40:00,"C","0-2572479",NA,TRUE,0.224037747211541,"CCES_022","BCN"
3598225029,28.9154,-115.96999,2018-11-14 23:47:00,"D","0-2573433",NA,TRUE,0.245939108158752,"CCES_022","BCN"
3598225038,28.91381,-115.96884,2018-11-15 00:15:00,"D","0-2573433",NA,TRUE,0.24121179872402,"CCES_022","BCN"
3598225047,28.91182,-115.9676,2018-11-15 00:47:00,"D","0-2573433",NA,TRUE,0.254155096763005,"CCES_022","BCN"
3598225055,28.9102,-115.96664,2018-11-15 01:08:00,"C","0-2572479",NA,TRUE,0.267137647574688,"CCES_022","BCN"
3598225057,28.90963,-115.96631,2018-11-15 01:17:00,"D","0-2573433",NA,TRUE,0.294655660763556,"CCES_022","BCN"
3598225067,28.90757,-115.96533,2018-11-15 01:45:00,"D","0-2573433",NA,TRUE,0.285821095501516,"CCES_022","BCN"
3598225075,28.90602,-115.96481,2018-11-15 02:06:00,"C","0-2572479",NA,TRUE,0.2767701837985,"CCES_022","BCN"
3598225077,28.90539,-115.96465,2018-11-15 02:14:00,"D","0-2573433",NA,TRUE,0.279354028055614,"CCES_022","BCN"
3598225102,28.89867,-115.96312,2018-11-15 03:44:00,"D","0-2573433",NA,TRUE,0.272895751617509,"CCES_022","BCN"
3598225110,28.89729,-115.96316,2018-11-15 04:04:00,"C","0-2572479",NA,TRUE,0.268770348683547,"CCES_022","BCN"
3598225112,28.89665,-115.96312,2018-11-15 04:14:00,"D","0-2573433",NA,TRUE,0.241298102698884,"CCES_022","BCN"
3598225120,28.8954,-115.96307,2018-11-15 04:34:00,"C","0-2572479",NA,TRUE,0.22596712010923,"CCES_022","BCN"
3598225122,28.89472,-115.96312,2018-11-15 04:44:00,"D","0-2573433",NA,TRUE,0.230547129505443,"CCES_022","BCN"
3598225130,28.89322,-115.96318,2018-11-15 05:04:00,"C","0-2572479",NA,TRUE,0.260667312392338,"CCES_022","BCN"
3598225131,28.89251,-115.96327,2018-11-15 05:13:00,"D","0-2573433",NA,TRUE,0.27358430104036,"CCES_022","BCN"
3598225140,28.89085,-115.96324,2018-11-15 05:37:00,"C","0-2572479",NA,TRUE,0.257433818881015,"CCES_022","BCN"
3598225142,28.89041,-115.96315,2018-11-15 05:45:00,"D","0-2573433",NA,TRUE,0.235473034388164,"CCES_022","BCN"
3598225149,28.88918,-115.96317,2018-11-15 06:04:00,"C","0-2572479",NA,TRUE,0.221804985250071,"CCES_022","BCN"
3598225151,28.88852,-115.96298,2018-11-15 06:15:00,"D","0-2573433",NA,TRUE,0.226475011698213,"CCES_022","BCN"
3598225158,28.88695,-115.96281,2018-11-15 06:43:00,"D","0-2573433",NA,TRUE,0.201849594344849,"CCES_022","BCN"
3598225167,28.88506,-115.9626,2018-11-15 07:15:00,"D","0-2573433",NA,TRUE,0.212667701874313,"CCES_022","BCN"
3598225174,28.88402,-115.96242,2018-11-15 07:32:00,"C","0-2572479",NA,TRUE,0.211843302448319,"CCES_022","BCN"
3598225175,28.88369,-115.96239,2018-11-15 07:43:00,"D","0-2573433",NA,TRUE,0.176930257600892,"CCES_022","BCN"
3598225183,28.8825,-115.96217,2018-11-15 08:06:00,"C","0-2572479",NA,TRUE,0.161879115509852,"CCES_022","BCN"
3598225185,28.88213,-115.96208,2018-11-15 08:13:00,"D","0-2573433",NA,TRUE,0.189177297953514,"CCES_022","BCN"
3598225191,28.88106,-115.9619,2018-11-15 08:32:00,"C","0-2572479",NA,TRUE,0.201162289085216,"CCES_022","BCN"
3598225194,28.88034,-115.96175,2018-11-15 08:45:00,"D","0-2573433",NA,TRUE,0.203080892399857,"CCES_022","BCN"
3598225202,28.87862,-115.96149,2018-11-15 09:15:00,"D","0-2573433",NA,TRUE,0.207271726877403,"CCES_022","BCN"
3598225210,28.87639,-115.96123,2018-11-15 09:45:00,"D","0-2573433",NA,TRUE,0.267781747607085,"CCES_022","BCN"
3598225218,28.87422,-115.96117,2018-11-15 10:15:00,"D","0-2573433",NA,TRUE,0.259292173837879,"CCES_022","BCN"
3598225225,28.87251,-115.96118,2018-11-15 10:35:00,"C","0-2572479",NA,TRUE,0.249788920173775,"CCES_022","BCN"
3598225227,28.87191,-115.96129,2018-11-15 10:43:00,"D","0-2573433",NA,TRUE,0.295957737370584,"CCES_022","BCN"
3598225234,28.86947,-115.96165,2018-11-15 11:13:00,"D","0-2573433",NA,TRUE,0.293915572309759,"CCES_022","BCN"
3598225241,28.86769,-115.96169,2018-11-15 11:44:00,"D","0-2573433",NA,TRUE,0.205809385700188,"CCES_022","BCN"
3598225250,28.86634,-115.96155,2018-11-15 12:12:00,"D","0-2573433",NA,TRUE,0.17350005558182,"CCES_022","BCN"
3598225257,28.86544,-115.96136,2018-11-15 12:34:00,"C","0-2572479",NA,TRUE,0.212962643978589,"CCES_022","BCN"
3598225259,28.86504,-115.96126,2018-11-15 12:43:00,"D","0-2573433",NA,TRUE,0.153150863931305,"CCES_022","BCN"
3598225266,28.86392,-115.96117,2018-11-15 13:04:00,"C","0-2572479",NA,TRUE,0.182665873098184,"CCES_022","BCN"
3598225267,28.86355,-115.96121,2018-11-15 13:12:00,"D","0-2573433",NA,TRUE,0.184204109225858,"CCES_022","BCN"
3598225275,28.86261,-115.96123,2018-11-15 13:30:00,"C","0-2572479",NA,TRUE,0.180705860442961,"CCES_022","BCN"
3598225277,28.86186,-115.96129,2018-11-15 13:44:00,"D","0-2573433",NA,TRUE,0.189424004318561,"CCES_022","BCN"
3598225285,28.86052,-115.96132,2018-11-15 14:13:00,"D","0-2573433",NA,TRUE,0.16561992036402,"CCES_022","BCN"
3598225293,28.85931,-115.96112,2018-11-15 14:42:00,"D","0-2573433",NA,TRUE,0.151097879147312,"CCES_022","BCN"
3598225300,28.85841,-115.96112,2018-11-15 15:12:00,"D","0-2573433",NA,TRUE,0.10750843636617,"CCES_022","BCN"
3598225307,28.85767,-115.96123,2018-11-15 15:32:00,"C","0-2572479",NA,TRUE,0.145107042769653,"CCES_022","BCN"
3598225309,28.85732,-115.96126,2018-11-15 15:44:00,"D","0-2573433",NA,TRUE,0.122844705182545,"CCES_022","BCN"
3598225315,28.85693,-115.96126,2018-11-15 15:59:00,"C","0-2572479",NA,TRUE,0.0982800946215672,"CCES_022","BCN"
3598225318,28.85649,-115.96129,2018-11-15 16:13:00,"D","0-2573433",NA,TRUE,0.10261740153579,"CCES_022","BCN"
3598225323,28.85602,-115.96118,2018-11-15 16:29:00,"C","0-2572479",NA,TRUE,0.109028007966368,"CCES_022","BCN"
3598225325,28.85574,-115.96138,2018-11-15 16:41:00,"D","0-2573433",NA,TRUE,0.0965237982577656,"CCES_022","BCN"
3598225332,28.85521,-115.96143,2018-11-15 17:01:00,"C","0-2572479",NA,TRUE,0.0939991730693352,"CCES_022","BCN"
3598225334,28.8549,-115.9615,2018-11-15 17:11:00,"D","0-2573433",NA,TRUE,0.101131606289463,"CCES_022","BCN"
3598225341,28.85426,-115.96164,2018-11-15 17:29:00,"C","0-2572479",NA,TRUE,0.123867860486212,"CCES_022","BCN"
3598225343,28.85387,-115.96173,2018-11-15 17:43:00,"D","0-2573433",NA,TRUE,0.117555320070995,"CCES_022","BCN"
3598225350,28.85339,-115.96185,2018-11-15 18:00:00,"C","0-2572479",NA,TRUE,0.102818121117607,"CCES_022","BCN"
3598225351,28.85298,-115.96194,2018-11-15 18:12:00,"D","0-2573433",NA,TRUE,0.112327686254711,"CCES_022","BCN"
3598225358,28.85257,-115.96211,2018-11-15 18:30:00,"C","0-2572479",NA,TRUE,0.101696843824306,"CCES_022","BCN"
3598225359,28.85236,-115.96213,2018-11-15 18:40:00,"D","0-2573433",NA,TRUE,0.0821886875849062,"CCES_022","BCN"
3598225366,28.85262,-115.9581,2018-11-15 18:58:00,"C","0-2572479",NA,TRUE,0.45188410874049,"CCES_022","BCN"
3598225368,28.85203,-115.96196,2018-11-15 19:12:00,"D","0-2573433",NA,TRUE,0.0405792240866155,"CCES_022","BCN"
3598225376,28.85191,-115.96164,2018-11-15 19:31:00,"C","0-2572479",NA,TRUE,0.347116123225736,"CCES_022","BCN"
3598225377,28.85184,-115.96149,2018-11-15 19:40:00,"D","0-2573433",NA,TRUE,0.0582751168185155,"CCES_022","BCN"
3598225384,28.85172,-115.96126,2018-11-15 19:58:00,"C","0-2572479",NA,TRUE,0.0510651160801135,"CCES_022","BCN"
3598225387,28.85148,-115.96071,2018-11-15 20:11:00,"D","0-2573433",NA,TRUE,0.0896311888635356,"CCES_022","BCN"
3598225401,28.85142,-115.95995,2018-11-15 20:59:00,"C","0-2572479",NA,TRUE,0.0700099218570345,"CCES_022","BCN"
3598225403,28.85128,-115.95964,2018-11-15 21:11:00,"D","0-2573433",NA,TRUE,0.0575186054341035,"CCES_022","BCN"
3598225410,28.85115,-115.95895,2018-11-15 21:29:00,"C","0-2572479",NA,TRUE,0.110001895199874,"CCES_022","BCN"
3598225412,28.85106,-115.95854,2018-11-15 21:41:00,"D","0-2573433",NA,TRUE,0.118631749698095,"CCES_022","BCN"
3598225419,28.85076,-115.95775,2018-11-15 21:59:00,"C","0-2572479",NA,TRUE,0.134525542946042,"CCES_022","BCN"
3598225420,28.85056,-115.95721,2018-11-15 22:10:00,"D","0-2573433",NA,TRUE,0.157336119207218,"CCES_022","BCN"
3598225427,28.85032,-115.95615,2018-11-15 22:27:00,"C","0-2572479",NA,TRUE,0.188878642269115,"CCES_022","BCN"
3598225429,28.85003,-115.95532,2018-11-15 22:39:00,"D","0-2573433",NA,TRUE,0.215800834255525,"CCES_022","BCN"
3598225436,28.84963,-115.95404,2018-11-15 22:56:00,"C","0-2572479",NA,TRUE,0.244881706589505,"CCES_022","BCN"
3598225439,28.84933,-115.95323,2018-11-15 23:11:00,"D","0-2573433",NA,TRUE,0.220472835932975,"CCES_022","BCN"
3598225443,28.84877,-115.95198,2018-11-15 23:26:00,"C","0-2572479",NA,TRUE,0.239771537923428,"CCES_022","BCN"
3598225446,28.8485,-115.95123,2018-11-15 23:39:00,"D","0-2573433",NA,TRUE,0.249145303652234,"CCES_022","BCN"
3598225451,28.84778,-115.94992,2018-11-15 23:56:00,"C","0-2572479",NA,TRUE,0.246825755161204,"CCES_022","BCN"
3598225454,28.84703,-115.94893,2018-11-16 00:11:00,"D","0-2573433",NA,TRUE,0.280227215779637,"CCES_022","BCN"
3598225458,28.84616,-115.94791,2018-11-16 00:26:00,"C","0-2572479",NA,TRUE,0.286593739380704,"CCES_022","BCN"
3598225461,28.84537,-115.94711,2018-11-16 00:39:00,"D","0-2573433",NA,TRUE,0.295293662878736,"CCES_022","BCN"
3598225467,28.84428,-115.94604,2018-11-16 00:57:00,"C","0-2572479",NA,TRUE,0.288889667879781,"CCES_022","BCN"
3598225469,28.84353,-115.94522,2018-11-16 01:10:00,"D","0-2573433",NA,TRUE,0.286789681537528,"CCES_022","BCN"
3598225476,28.84248,-115.94434,2018-11-16 01:26:00,"C","0-2572479",NA,TRUE,0.289287025060032,"CCES_022","BCN"
3598225477,28.84163,-115.94363,2018-11-16 01:39:00,"D","0-2573433",NA,TRUE,0.291638923183843,"CCES_022","BCN"
3598225484,28.8404,-115.94283,2018-11-16 01:58:00,"C","0-2572479",NA,TRUE,0.276454599675915,"CCES_022","BCN"
3598225486,28.83951,-115.94226,2018-11-16 02:11:00,"D","0-2573433",NA,TRUE,0.27315594143639,"CCES_022","BCN"
3598225491,28.83853,-115.94173,2018-11-16 02:25:00,"C","0-2572479",NA,TRUE,0.27951366447818,"CCES_022","BCN"
3598225493,28.83761,-115.94121,2018-11-16 02:39:00,"D","0-2573433",NA,TRUE,0.270434145604504,"CCES_022","BCN"
3598225499,28.83652,-115.94067,2018-11-16 02:55:00,"C","0-2572479",NA,TRUE,0.26472475090341,"CCES_022","BCN"
3598225502,28.83559,-115.94014,2018-11-16 03:10:00,"D","0-2573433",NA,TRUE,0.257663160607682,"CCES_022","BCN"
3598225508,28.83439,-115.93962,2018-11-16 03:29:00,"C","0-2572479",NA,TRUE,0.244739808848758,"CCES_022","BCN"
3598225510,28.8336,-115.93942,2018-11-16 03:41:00,"D","0-2573433",NA,TRUE,0.241436669635274,"CCES_022","BCN"
3598225516,28.83212,-115.93877,2018-11-16 04:08:00,"D","0-2573433",NA,TRUE,0.21061235051113,"CCES_022","BCN"
3598225521,28.83113,-115.9382,2018-11-16 04:27:00,"C","0-2572479",NA,TRUE,0.215731209268224,"CCES_022","BCN"
3598225522,28.83057,-115.93782,2018-11-16 04:38:00,"D","0-2573433",NA,TRUE,0.210397576433137,"CCES_022","BCN"
3598225527,28.82937,-115.93713,2018-11-16 04:58:00,"C","0-2572479",NA,TRUE,0.230777244192838,"CCES_022","BCN"
3598225529,28.82853,-115.93675,2018-11-16 05:11:00,"D","0-2573433",NA,TRUE,0.244019927526528,"CCES_022","BCN"
3598225532,28.8277,-115.93634,2018-11-16 05:24:00,"C","0-2572479",NA,TRUE,0.2493501988697,"CCES_022","BCN"
3598225534,28.82676,-115.93581,2018-11-16 05:38:00,"D","0-2573433",NA,TRUE,0.259345840167284,"CCES_022","BCN"
3598225538,28.82581,-115.93525,2018-11-16 05:55:00,"C","0-2572479",NA,TRUE,0.245045859276119,"CCES_022","BCN"
3598225541,28.82476,-115.93474,2018-11-16 06:09:00,"D","0-2573433",NA,TRUE,0.255574206503637,"CCES_022","BCN"
3598225545,28.82379,-115.93439,2018-11-16 06:25:00,"C","0-2572479",NA,TRUE,0.257697066443648,"CCES_022","BCN"
3598225546,28.82296,-115.93414,2018-11-16 06:39:00,"D","0-2573433",NA,TRUE,0.224088227421606,"CCES_022","BCN"
3598225550,28.822,-115.93387,2018-11-16 06:55:00,"C","0-2572479",NA,TRUE,0.220707505832023,"CCES_022","BCN"
3598225552,28.8213,-115.9337,2018-11-16 07:07:00,"D","0-2573433",NA,TRUE,0.218167344298544,"CCES_022","BCN"
3598225556,28.82035,-115.93343,2018-11-16 07:23:00,"C","0-2572479",NA,TRUE,0.21692126341362,"CCES_022","BCN"
3598225558,28.81942,-115.93327,2018-11-16 07:38:00,"D","0-2573433",NA,TRUE,0.221692707782909,"CCES_022","BCN"
3598225563,28.81825,-115.93317,2018-11-16 07:56:00,"C","0-2572479",NA,TRUE,0.229398467166005,"CCES_022","BCN"
3598225564,28.81763,-115.93312,2018-11-16 08:07:00,"D","0-2573433",NA,TRUE,0.221795742566546,"CCES_022","BCN"
3598225568,28.81661,-115.93307,2018-11-16 08:23:00,"C","0-2572479",NA,TRUE,0.217983694172693,"CCES_022","BCN"
3598225570,28.81579,-115.93274,2018-11-16 08:38:00,"D","0-2573433",NA,TRUE,0.216193195625004,"CCES_022","BCN"
3598225574,28.81501,-115.93263,2018-11-16 08:53:00,"C","0-2572479",NA,TRUE,0.196650525629397,"CCES_022","BCN"
3598225576,28.8144,-115.93211,2018-11-16 09:07:00,"D","0-2573433",NA,TRUE,0.184944053209214,"CCES_022","BCN"
3598225581,28.81339,-115.93187,2018-11-16 09:26:00,"C","0-2572479",NA,TRUE,0.190346637613339,"CCES_022","BCN"
3598225582,28.81281,-115.93149,2018-11-16 09:37:00,"D","0-2573433",NA,TRUE,0.200818622977718,"CCES_022","BCN"
3598225586,28.81197,-115.93111,2018-11-16 09:52:00,"C","0-2572479",NA,TRUE,0.21637348883299,"CCES_022","BCN"
3598225588,28.81111,-115.93069,2018-11-16 10:06:00,"D","0-2573433",NA,TRUE,0.227401109265118,"CCES_022","BCN"
3598225593,28.80999,-115.93008,2018-11-16 10:24:00,"C","0-2572479",NA,TRUE,0.243899661910632,"CCES_022","BCN"
3598225595,28.80914,-115.92981,2018-11-16 10:38:00,"D","0-2573433",NA,TRUE,0.23707510329338,"CCES_022","BCN"
3598225599,28.80815,-115.92943,2018-11-16 10:54:00,"C","0-2572479",NA,TRUE,0.23018654131369,"CCES_022","BCN"
3598225600,28.80713,-115.92908,2018-11-16 11:06:00,"D","0-2573433",NA,TRUE,0.270091454130151,"CCES_022","BCN"
3598225604,28.80599,-115.92888,2018-11-16 11:24:00,"C","0-2572479",NA,TRUE,0.264427613164368,"CCES_022","BCN"
3598225606,28.80524,-115.92874,2018-11-16 11:36:00,"D","0-2573433",NA,TRUE,0.228582427949477,"CCES_022","BCN"
3598225609,28.80415,-115.9287,2018-11-16 11:51:00,"C","0-2572479",NA,TRUE,0.24511964671702,"CCES_022","BCN"
3598225612,28.80313,-115.92873,2018-11-16 12:08:00,"D","0-2573433",NA,TRUE,0.236294726831952,"CCES_022","BCN"
3598225614,28.802,-115.9287,2018-11-16 12:21:00,"C","0-2572479",NA,TRUE,0.25682358429662,"CCES_022","BCN"
3598225617,28.80131,-115.9288,2018-11-16 12:36:00,"D","0-2573433",NA,TRUE,0.233066619717557,"CCES_022","BCN"
3598225620,28.80063,-115.9287,2018-11-16 12:51:00,"C","0-2572479",NA,TRUE,0.163650334281157,"CCES_022","BCN"
3598225623,28.79964,-115.92889,2018-11-16 13:06:00,"D","0-2573433",NA,TRUE,0.199710786580006,"CCES_022","BCN"
3598225627,28.79874,-115.92899,2018-11-16 13:21:00,"C","0-2572479",NA,TRUE,0.227818452166978,"CCES_022","BCN"
3598225629,28.79779,-115.92902,2018-11-16 13:37:00,"D","0-2573433",NA,TRUE,0.214268251363808,"CCES_022","BCN"
3598225633,28.79689,-115.929,2018-11-16 13:53:00,"C","0-2572479",NA,TRUE,0.207178188787475,"CCES_022","BCN"
3598225635,28.79607,-115.92909,2018-11-16 14:08:00,"D","0-2573433",NA,TRUE,0.198958705842796,"CCES_022","BCN"
3598225638,28.79544,-115.92917,2018-11-16 14:21:00,"C","0-2572479",NA,TRUE,0.186565351496444,"CCES_022","BCN"
3598225640,28.79462,-115.92928,2018-11-16 14:35:00,"D","0-2573433",NA,TRUE,0.19372934775555,"CCES_022","BCN"
3598225643,28.79382,-115.92932,2018-11-16 14:50:00,"C","0-2572479",NA,TRUE,0.200850995092854,"CCES_022","BCN"
3598225646,28.79318,-115.92932,2018-11-16 15:07:00,"D","0-2573433",NA,TRUE,0.161309371052473,"CCES_022","BCN"
