organization_code,deployment_code,analysis_code,detection_start_datetime,detection_end_datetime,detection_effort_secs,detection_sound_source_code,detection_call_type_code,detection_behavior_code,detection_demographic_code,detection_n_validated,detection_n_total,detection_result_code,detection_event_type,detection_event_id,detection_latitude,detection_longitude,detection_received_level_db,detection_quality_code,detection_n_animals,detection_n_animals_min,detection_n_animals_max,detection_json,detection_comments,localization_method_code,localization_latitude,localization_latitude_min,localization_latitude_max,localization_longitude,localization_longitude_min,localization_longitude_max,localization_distance_m,localization_distance_m_min,localization_distance_m_max,localization_bearing,localization_bearing_min,localization_bearing_max,localization_depth_method_code,localization_depth_n_signals,localization_depth_m,localization_depth_m_min,localization_depth_m_max,localization_json,localization_comments
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-09-29T13:00:00+0000,2018-09-29T13:59:59+0000,360.0,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-09-29T18:00:00+0000,2018-09-29T18:59:59+0000,360.0,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-09-29T20:00:00+0000,2018-09-29T20:59:59+0000,360.0,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-09-30T06:00:00+0000,2018-09-30T06:59:59+0000,360.0,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-09-30T06:00:00+0000,2018-09-30T06:59:59+0000,360.0,BLWH,BLWH_A,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-09-30T11:00:00+0000,2018-09-30T11:59:59+0000,360.0,BLWH,BLWH_D,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-09-30T11:00:00+0000,2018-09-30T11:59:59+0000,360.0,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-09-30T18:00:00+0000,2018-09-30T18:59:59+0000,360.0,BLWH,BLWH_D,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-09-30T22:00:00+0000,2018-09-30T22:59:59+0000,360.0,BLWH,BLWH_D,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-10-01T03:00:00+0000,2018-10-01T03:59:59+0000,360.0,BLWH,BLWH_D,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-10-01T03:00:00+0000,2018-10-01T03:59:59+0000,360.0,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-10-01T13:00:00+0000,2018-10-01T13:59:59+0000,360.0,BLWH,BLWH_A,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-10-01T20:00:00+0000,2018-10-01T20:59:59+0000,360.0,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-10-01T20:00:00+0000,2018-10-01T20:59:59+0000,360.0,BLWH,BLWH_A,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-10-01T21:00:00+0000,2018-10-01T21:59:59+0000,360.0,BLWH,BLWH_A,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-10-01T21:00:00+0000,2018-10-01T21:59:59+0000,360.0,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-10-01T22:00:00+0000,2018-10-01T22:59:59+0000,360.0,BLWH,BLWH_A,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-10-01T22:00:00+0000,2018-10-01T22:59:59+0000,360.0,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-10-01T23:00:00+0000,2018-10-01T23:59:59+0000,360.0,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-10-02T00:00:00+0000,2018-10-02T00:59:59+0000,360.0,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-10-02T01:00:00+0000,2018-10-02T01:59:59+0000,360.0,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-10-02T02:00:00+0000,2018-10-02T02:59:59+0000,360.0,BLWH,BLWH_A,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-10-02T02:00:00+0000,2018-10-02T02:59:59+0000,360.0,BLWH,BLWH_D,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-10-02T02:00:00+0000,2018-10-02T02:59:59+0000,360.0,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-10-02T13:00:00+0000,2018-10-02T13:59:59+0000,360.0,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-10-02T15:00:00+0000,2018-10-02T15:59:59+0000,360.0,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-10-02T16:00:00+0000,2018-10-02T16:59:59+0000,360.0,BLWH,BLWH_A,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-10-02T22:00:00+0000,2018-10-02T22:59:59+0000,360.0,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-10-03T03:00:00+0000,2018-10-03T03:59:59+0000,360.0,BLWH,BLWH_A,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-10-03T03:00:00+0000,2018-10-03T03:59:59+0000,360.0,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-10-03T05:00:00+0000,2018-10-03T05:59:59+0000,360.0,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-10-03T05:00:00+0000,2018-10-03T05:59:59+0000,360.0,BLWH,BLWH_D,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-10-03T15:00:00+0000,2018-10-03T15:59:59+0000,360.0,BLWH,BLWH_D,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-10-03T16:00:00+0000,2018-10-03T16:59:59+0000,360.0,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-10-03T17:00:00+0000,2018-10-03T17:59:59+0000,360.0,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-10-04T01:00:00+0000,2018-10-04T01:59:59+0000,360.0,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-10-04T02:00:00+0000,2018-10-04T02:59:59+0000,360.0,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-10-04T03:00:00+0000,2018-10-04T03:59:59+0000,360.0,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-10-04T04:00:00+0000,2018-10-04T04:59:59+0000,360.0,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-10-04T05:00:00+0000,2018-10-04T05:59:59+0000,360.0,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-10-04T06:00:00+0000,2018-10-04T06:59:59+0000,360.0,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-10-04T07:00:00+0000,2018-10-04T07:59:59+0000,360.0,BLWH,BLWH_A,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-10-04T07:00:00+0000,2018-10-04T07:59:59+0000,360.0,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-10-04T13:00:00+0000,2018-10-04T13:59:59+0000,360.0,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-10-04T13:00:00+0000,2018-10-04T13:59:59+0000,360.0,BLWH,BLWH_A,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-10-04T17:00:00+0000,2018-10-04T17:59:59+0000,360.0,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-10-04T18:00:00+0000,2018-10-04T18:59:59+0000,360.0,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-10-04T18:00:00+0000,2018-10-04T18:59:59+0000,360.0,BLWH,BLWH_A,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-10-04T20:00:00+0000,2018-10-04T20:59:59+0000,360.0,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-10-04T21:00:00+0000,2018-10-04T21:59:59+0000,360.0,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-10-04T22:00:00+0000,2018-10-04T22:59:59+0000,360.0,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-10-04T23:00:00+0000,2018-10-04T23:59:59+0000,360.0,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-10-05T00:00:00+0000,2018-10-05T00:59:59+0000,360.0,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-10-05T00:00:00+0000,2018-10-05T00:59:59+0000,360.0,BLWH,BLWH_A,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-10-05T01:00:00+0000,2018-10-05T01:59:59+0000,360.0,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-10-05T02:00:00+0000,2018-10-05T02:59:59+0000,360.0,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-10-05T03:00:00+0000,2018-10-05T03:59:59+0000,360.0,BLWH,BLWH_A,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-10-05T03:00:00+0000,2018-10-05T03:59:59+0000,360.0,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-10-05T05:00:00+0000,2018-10-05T05:59:59+0000,360.0,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-10-05T05:00:00+0000,2018-10-05T05:59:59+0000,360.0,BLWH,BLWH_A,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-10-05T06:00:00+0000,2018-10-05T06:59:59+0000,360.0,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-10-05T08:00:00+0000,2018-10-05T08:59:59+0000,360.0,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-10-05T13:00:00+0000,2018-10-05T13:59:59+0000,360.0,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-10-05T14:00:00+0000,2018-10-05T14:59:59+0000,360.0,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-10-05T15:00:00+0000,2018-10-05T15:59:59+0000,360.0,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-10-05T16:00:00+0000,2018-10-05T16:59:59+0000,360.0,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-10-05T17:00:00+0000,2018-10-05T17:59:59+0000,360.0,BLWH,BLWH_A,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-10-05T17:00:00+0000,2018-10-05T17:59:59+0000,360.0,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-10-05T18:00:00+0000,2018-10-05T18:59:59+0000,360.0,BLWH,BLWH_A,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-10-05T18:00:00+0000,2018-10-05T18:59:59+0000,360.0,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-10-05T20:00:00+0000,2018-10-05T20:59:59+0000,360.0,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-10-05T23:00:00+0000,2018-10-05T23:59:59+0000,360.0,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-10-06T00:00:00+0000,2018-10-06T00:59:59+0000,360.0,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-10-06T04:00:00+0000,2018-10-06T04:59:59+0000,360.0,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-10-06T06:00:00+0000,2018-10-06T06:59:59+0000,360.0,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-10-06T10:00:00+0000,2018-10-06T10:59:59+0000,360.0,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-10-06T13:00:00+0000,2018-10-06T13:59:59+0000,360.0,BLWH,BLWH_A,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-10-06T13:00:00+0000,2018-10-06T13:59:59+0000,360.0,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-10-06T15:00:00+0000,2018-10-06T15:59:59+0000,360.0,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-10-06T18:00:00+0000,2018-10-06T18:59:59+0000,360.0,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-10-07T04:00:00+0000,2018-10-07T04:59:59+0000,360.0,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-10-07T06:00:00+0000,2018-10-07T06:59:59+0000,360.0,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-10-07T09:00:00+0000,2018-10-07T09:59:59+0000,360.0,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-10-07T11:00:00+0000,2018-10-07T11:59:59+0000,360.0,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-10-07T12:00:00+0000,2018-10-07T12:59:59+0000,360.0,BLWH,BLWH_A,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-10-07T12:00:00+0000,2018-10-07T12:59:59+0000,360.0,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-10-07T13:00:00+0000,2018-10-07T13:59:59+0000,360.0,BLWH,BLWH_A,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-10-07T13:00:00+0000,2018-10-07T13:59:59+0000,360.0,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-10-07T15:00:00+0000,2018-10-07T15:59:59+0000,360.0,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-10-07T15:00:00+0000,2018-10-07T15:59:59+0000,360.0,BLWH,BLWH_A,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-10-07T18:00:00+0000,2018-10-07T18:59:59+0000,360.0,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-10-07T19:00:00+0000,2018-10-07T19:59:59+0000,360.0,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-10-08T14:00:00+0000,2018-10-08T14:59:59+0000,360.0,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-10-08T19:00:00+0000,2018-10-08T19:59:59+0000,360.0,BLWH,BLWH_D,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-10-08T20:00:00+0000,2018-10-08T20:59:59+0000,360.0,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-10-09T03:00:00+0000,2018-10-09T03:59:59+0000,360.0,BLWH,BLWH_A,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-10-09T05:00:00+0000,2018-10-09T05:59:59+0000,360.0,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-10-09T08:00:00+0000,2018-10-09T08:59:59+0000,360.0,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-10-09T14:00:00+0000,2018-10-09T14:59:59+0000,360.0,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-10-09T19:00:00+0000,2018-10-09T19:59:59+0000,360.0,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-10-10T07:00:00+0000,2018-10-10T07:59:59+0000,360.0,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-10-10T13:00:00+0000,2018-10-10T13:59:59+0000,360.0,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-10-11T03:00:00+0000,2018-10-11T03:59:59+0000,360.0,BLWH,BLWH_A,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-10-11T13:00:00+0000,2018-10-11T13:59:59+0000,360.0,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-10-12T00:00:00+0000,2018-10-12T00:59:59+0000,360.0,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWFSC,SWFSC_CHI_20180911_CCES_013,BLWH_ANALYSIS,2018-10-12T02:00:00+0000,2018-10-12T02:59:59+0000,360.0,BLWH,BLWH_B,,,,,DETECTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
