UTC,species,call,DriftName
11/07/2023 05:00:00,Bp,20Hz,ADRIFT_106
11/07/2023 05:00:00,Bm,B,ADRIFT_106
11/07/2023 05:00:00,Mn,Song,ADRIFT_106
11/07/2023 06:00:00,Bm,B,ADRIFT_106
11/07/2023 06:00:00,Mn,Song,ADRIFT_106
11/07/2023 06:00:00,ZC,NA,ADRIFT_106
11/07/2023 07:00:00,Bm,B,ADRIFT_106
11/07/2023 07:00:00,Mn,Song,ADRIFT_106
11/07/2023 07:00:00,Bm,A,ADRIFT_106
11/07/2023 08:00:00,Bm,B,ADRIFT_106
11/07/2023 08:00:00,Mn,Song,ADRIFT_106
11/07/2023 09:00:00,Bp,20Hz,ADRIFT_106
11/07/2023 09:00:00,Bm,B,ADRIFT_106
11/07/2023 10:00:00,Bm,B,ADRIFT_106
11/07/2023 10:00:00,Mn,unidentified,ADRIFT_106
11/07/2023 11:00:00,Bm,B,ADRIFT_106
11/07/2023 11:00:00,Mn,unidentified,ADRIFT_106
11/07/2023 13:00:00,Bp,20Hz,ADRIFT_106
11/07/2023 13:00:00,Bm,B,ADRIFT_106
11/07/2023 14:00:00,Bp,20Hz,ADRIFT_106
11/07/2023 14:00:00,Bm,B,ADRIFT_106
11/07/2023 15:00:00,Bm,B,ADRIFT_106
11/07/2023 16:00:00,Bm,B,ADRIFT_106
11/07/2023 16:00:00,Mn,unidentified,ADRIFT_106
11/07/2023 17:00:00,Bp,20Hz,ADRIFT_106
11/07/2023 18:00:00,Bm,B,ADRIFT_106
11/07/2023 19:00:00,Bp,20Hz,ADRIFT_106
11/07/2023 19:00:00,Bm,B,ADRIFT_106
11/07/2023 19:00:00,Er,unidentified,ADRIFT_106
11/07/2023 22:00:00,Bp,20Hz,ADRIFT_106
11/07/2023 22:00:00,Mn,unidentified,ADRIFT_106
11/07/2023 23:00:00,Bp,20Hz,ADRIFT_106
11/08/2023 00:00:00,Bp,20Hz,ADRIFT_106
11/08/2023 04:00:00,Bp,20Hz,ADRIFT_106
11/08/2023 05:00:00,Bp,20Hz,ADRIFT_106
11/08/2023 08:00:00,Bp,20Hz,ADRIFT_106
11/08/2023 10:00:00,Mn,Song,ADRIFT_106
11/08/2023 11:00:00,Mn,unidentified,ADRIFT_106
11/08/2023 11:00:00,ZC,NA,ADRIFT_106
11/08/2023 12:00:00,Bm,B,ADRIFT_106
11/08/2023 13:00:00,Bm,B,ADRIFT_106
11/08/2023 14:00:00,Bm,B,ADRIFT_106
11/08/2023 15:00:00,Bm,B,ADRIFT_106
11/08/2023 16:00:00,Bm,B,ADRIFT_106
11/08/2023 17:00:00,Bp,20Hz,ADRIFT_106
11/08/2023 17:00:00,Bm,B,ADRIFT_106
11/08/2023 17:00:00,Bm,A,ADRIFT_106
11/08/2023 18:00:00,Bp,20Hz,ADRIFT_106
11/08/2023 18:00:00,Bm,A,ADRIFT_106
11/08/2023 18:00:00,Bm,B,ADRIFT_106
11/08/2023 19:00:00,Bm,A,ADRIFT_106
11/08/2023 19:00:00,Bm,B,ADRIFT_106
11/08/2023 20:00:00,Bm,B,ADRIFT_106
11/08/2023 20:00:00,ZC,NA,ADRIFT_106
11/08/2023 20:00:00,Bm,A,ADRIFT_106
11/08/2023 20:00:00,Anthro,Ship/Broadband,ADRIFT_106
11/08/2023 21:00:00,Mn,Song,ADRIFT_106
11/08/2023 22:00:00,Bm,A,ADRIFT_106
11/08/2023 22:00:00,Bm,B,ADRIFT_106
11/08/2023 23:00:00,Bm,B,ADRIFT_106
11/09/2023 01:00:00,Bm,B,ADRIFT_106
11/09/2023 02:00:00,Bm,B,ADRIFT_106
11/09/2023 02:00:00,Pm,Clicks,ADRIFT_106
11/09/2023 02:00:00,Mn,Song,ADRIFT_106
11/09/2023 03:00:00,ZC,NA,ADRIFT_106
11/09/2023 03:00:00,Mn,Song,ADRIFT_106
11/09/2023 04:00:00,Bm,B,ADRIFT_106
11/09/2023 04:00:00,Mn,Song,ADRIFT_106
11/09/2023 04:00:00,Bm,A,ADRIFT_106
11/09/2023 05:00:00,Mn,unidentified,ADRIFT_106
11/09/2023 05:00:00,Bm,B,ADRIFT_106
11/09/2023 06:00:00,Bm,B,ADRIFT_106
11/09/2023 07:00:00,Bm,B,ADRIFT_106
11/09/2023 08:00:00,Bm,B,ADRIFT_106
11/09/2023 09:00:00,Bm,B,ADRIFT_106
11/09/2023 10:00:00,Bm,B,ADRIFT_106
11/09/2023 11:00:00,NBHF,NA,ADRIFT_106
11/09/2023 11:00:00,Mn,unidentified,ADRIFT_106
11/09/2023 12:00:00,Mn,unidentified,ADRIFT_106
11/09/2023 13:00:00,Bp,20Hz,ADRIFT_106
11/09/2023 13:00:00,Mn,unidentified,ADRIFT_106
11/09/2023 17:00:00,Bm,B,ADRIFT_106
11/09/2023 18:00:00,Bm,B,ADRIFT_106
11/09/2023 19:00:00,Mn,unidentified,ADRIFT_106
11/09/2023 19:00:00,Bm,B,ADRIFT_106
11/09/2023 21:00:00,Bm,B,ADRIFT_106
11/09/2023 21:00:00,Mn,unidentified,ADRIFT_106
11/09/2023 22:00:00,Bm,B,ADRIFT_106
11/10/2023 01:00:00,ZC,NA,ADRIFT_106
11/10/2023 02:00:00,Mn,unidentified,ADRIFT_106
11/10/2023 02:00:00,Mn,Song,ADRIFT_106
11/10/2023 03:00:00,Mn,Song,ADRIFT_106
11/10/2023 04:00:00,Mn,Song,ADRIFT_106
11/10/2023 05:00:00,Mn,Song,ADRIFT_106
11/10/2023 06:00:00,Mn,unidentified,ADRIFT_106
11/10/2023 07:00:00,Bp,20Hz,ADRIFT_106
11/10/2023 07:00:00,NBHF,NA,ADRIFT_106
11/10/2023 08:00:00,Bp,20Hz,ADRIFT_106
11/10/2023 08:00:00,Anthro,Ship/Broadband,ADRIFT_106
11/10/2023 08:00:00,Mn,unidentified,ADRIFT_106
11/10/2023 09:00:00,Mn,unidentified,ADRIFT_106
11/10/2023 10:00:00,Mn,unidentified,ADRIFT_106
11/10/2023 10:00:00,Mn,Song,ADRIFT_106
11/10/2023 12:00:00,Mn,unidentified,ADRIFT_106
11/10/2023 13:00:00,Bp,20Hz,ADRIFT_106
11/10/2023 13:00:00,Mn,Song,ADRIFT_106
11/10/2023 13:00:00,Mn,unidentified,ADRIFT_106
11/10/2023 14:00:00,Bp,20Hz,ADRIFT_106
11/10/2023 14:00:00,Mn,unidentified,ADRIFT_106
11/10/2023 15:00:00,Bp,20Hz,ADRIFT_106
11/10/2023 15:00:00,ZC,NA,ADRIFT_106
11/10/2023 16:00:00,Bp,20Hz,ADRIFT_106
11/10/2023 17:00:00,Bp,20Hz,ADRIFT_106
11/10/2023 18:00:00,Bp,20Hz,ADRIFT_106
11/10/2023 18:00:00,Bm,B,ADRIFT_106
11/10/2023 19:00:00,Bp,20Hz,ADRIFT_106
11/10/2023 19:00:00,Bm,B,ADRIFT_106
11/10/2023 20:00:00,Bm,B,ADRIFT_106
11/10/2023 20:00:00,Mn,unidentified,ADRIFT_106
11/10/2023 21:00:00,NBHF,NA,ADRIFT_106
11/10/2023 22:00:00,Bm,B,ADRIFT_106
11/10/2023 22:00:00,Anthro,Ship/Broadband,ADRIFT_106
11/06/2023 21:00:00,Bp,20Hz,ADRIFT_107
11/06/2023 21:00:00,Anthro,Ship/Broadband,ADRIFT_107
11/06/2023 21:00:00,Bm,B,ADRIFT_107
11/06/2023 21:00:00,ZC,NA,ADRIFT_107
11/06/2023 22:00:00,Bp,20Hz,ADRIFT_107
11/06/2023 22:00:00,Bm,B,ADRIFT_107
11/06/2023 22:00:00,Mn,unidentified,ADRIFT_107
11/06/2023 23:00:00,Bp,20Hz,ADRIFT_107
11/06/2023 23:00:00,Mn,Song,ADRIFT_107
11/06/2023 23:00:00,Bm,B,ADRIFT_107
11/07/2023 00:00:00,Bp,20Hz,ADRIFT_107
11/07/2023 00:00:00,Bm,B,ADRIFT_107
11/07/2023 00:00:00,Mn,unidentified,ADRIFT_107
11/07/2023 01:00:00,Bp,20Hz,ADRIFT_107
11/07/2023 01:00:00,Bm,A,ADRIFT_107
11/07/2023 01:00:00,Bm,B,ADRIFT_107
11/07/2023 01:00:00,Mn,unidentified,ADRIFT_107
11/07/2023 01:00:00,Mn,Song,ADRIFT_107
11/07/2023 02:00:00,Bp,20Hz,ADRIFT_107
11/07/2023 02:00:00,Mn,unidentified,ADRIFT_107
11/07/2023 02:00:00,Bm,A,ADRIFT_107
11/07/2023 02:00:00,Bm,B,ADRIFT_107
11/07/2023 03:00:00,Bp,20Hz,ADRIFT_107
11/07/2023 03:00:00,Bm,B,ADRIFT_107
11/07/2023 03:00:00,Bm,A,ADRIFT_107
11/07/2023 04:00:00,Bp,20Hz,ADRIFT_107
11/07/2023 04:00:00,Bm,B,ADRIFT_107
11/07/2023 05:00:00,Bp,20Hz,ADRIFT_107
11/07/2023 05:00:00,Bm,B,ADRIFT_107
11/07/2023 05:00:00,Mn,unidentified,ADRIFT_107
11/07/2023 05:00:00,Mn,Song,ADRIFT_107
11/07/2023 05:00:00,Bm,A,ADRIFT_107
11/07/2023 05:00:00,ZC,NA,ADRIFT_107
11/07/2023 06:00:00,Bp,20Hz,ADRIFT_107
11/07/2023 06:00:00,ZC,NA,ADRIFT_107
11/07/2023 06:00:00,Bm,A,ADRIFT_107
11/07/2023 06:00:00,Bm,B,ADRIFT_107
11/07/2023 06:00:00,Mn,Song,ADRIFT_107
11/07/2023 07:00:00,Bp,20Hz,ADRIFT_107
11/07/2023 07:00:00,Bm,A,ADRIFT_107
11/07/2023 07:00:00,Bm,B,ADRIFT_107
11/07/2023 07:00:00,Mn,Song,ADRIFT_107
11/07/2023 08:00:00,Bp,20Hz,ADRIFT_107
11/07/2023 08:00:00,Mn,Song,ADRIFT_107
11/07/2023 08:00:00,Bm,A,ADRIFT_107
11/07/2023 08:00:00,Bm,B,ADRIFT_107
11/07/2023 09:00:00,Bp,20Hz,ADRIFT_107
11/07/2023 09:00:00,Bm,B,ADRIFT_107
11/07/2023 09:00:00,ZC,NA,ADRIFT_107
11/07/2023 10:00:00,Bp,20Hz,ADRIFT_107
11/07/2023 10:00:00,Bm,B,ADRIFT_107
11/07/2023 10:00:00,Mn,unidentified,ADRIFT_107
11/07/2023 11:00:00,Bp,20Hz,ADRIFT_107
11/07/2023 11:00:00,Mn,Song,ADRIFT_107
11/07/2023 11:00:00,Bm,B,ADRIFT_107
11/07/2023 12:00:00,Bp,20Hz,ADRIFT_107
11/07/2023 12:00:00,Mn,Song,ADRIFT_107
11/07/2023 12:00:00,Bm,B,ADRIFT_107
11/07/2023 12:00:00,Mn,unidentified,ADRIFT_107
11/07/2023 13:00:00,Bp,20Hz,ADRIFT_107
11/07/2023 13:00:00,Bm,B,ADRIFT_107
11/07/2023 13:00:00,ZC,NA,ADRIFT_107
11/07/2023 14:00:00,Bp,20Hz,ADRIFT_107
11/07/2023 14:00:00,Bm,B,ADRIFT_107
11/07/2023 14:00:00,Mn,unidentified,ADRIFT_107
11/07/2023 14:00:00,Mn,Song,ADRIFT_107
11/07/2023 15:00:00,Bp,20Hz,ADRIFT_107
11/07/2023 15:00:00,Bm,B,ADRIFT_107
11/07/2023 15:00:00,Mn,unidentified,ADRIFT_107
11/07/2023 15:00:00,Mn,Song,ADRIFT_107
11/07/2023 16:00:00,Bp,20Hz,ADRIFT_107
11/07/2023 16:00:00,Mn,unidentified,ADRIFT_107
11/07/2023 16:00:00,Bm,B,ADRIFT_107
11/07/2023 17:00:00,Bp,20Hz,ADRIFT_107
11/07/2023 17:00:00,Bm,B,ADRIFT_107
11/07/2023 17:00:00,Mn,unidentified,ADRIFT_107
11/07/2023 18:00:00,Bp,20Hz,ADRIFT_107
11/07/2023 18:00:00,Bm,B,ADRIFT_107
11/07/2023 18:00:00,ZC,NA,ADRIFT_107
11/07/2023 19:00:00,Bp,20Hz,ADRIFT_107
11/07/2023 19:00:00,Bm,B,ADRIFT_107
11/07/2023 20:00:00,Bp,20Hz,ADRIFT_107
11/07/2023 20:00:00,Bm,B,ADRIFT_107
11/07/2023 20:00:00,Mn,unidentified,ADRIFT_107
11/07/2023 21:00:00,Bp,20Hz,ADRIFT_107
11/07/2023 21:00:00,Bm,B,ADRIFT_107
11/07/2023 22:00:00,Bp,20Hz,ADRIFT_107
11/07/2023 22:00:00,Bm,B,ADRIFT_107
11/07/2023 22:00:00,Bm,D,ADRIFT_107
11/07/2023 23:00:00,Bp,20Hz,ADRIFT_107
11/07/2023 23:00:00,Bm,B,ADRIFT_107
11/08/2023 00:00:00,Bp,20Hz,ADRIFT_107
11/08/2023 00:00:00,Bm,B,ADRIFT_107
11/08/2023 01:00:00,Bp,20Hz,ADRIFT_107
11/08/2023 01:00:00,Bm,B,ADRIFT_107
11/08/2023 02:00:00,Bp,20Hz,ADRIFT_107
11/08/2023 02:00:00,Bm,B,ADRIFT_107
11/08/2023 03:00:00,Bp,20Hz,ADRIFT_107
11/08/2023 04:00:00,Bp,20Hz,ADRIFT_107
11/08/2023 05:00:00,Bp,20Hz,ADRIFT_107
11/08/2023 05:00:00,Bm,B,ADRIFT_107
11/08/2023 06:00:00,Bp,20Hz,ADRIFT_107
11/08/2023 06:00:00,Bm,B,ADRIFT_107
11/08/2023 07:00:00,Bp,20Hz,ADRIFT_107
11/08/2023 07:00:00,Bm,B,ADRIFT_107
11/08/2023 08:00:00,Bp,20Hz,ADRIFT_107
11/08/2023 09:00:00,Bp,20Hz,ADRIFT_107
11/08/2023 09:00:00,Mn,unidentified,ADRIFT_107
11/08/2023 09:00:00,Bm,B,ADRIFT_107
11/08/2023 10:00:00,Bp,20Hz,ADRIFT_107
11/08/2023 11:00:00,Bp,20Hz,ADRIFT_107
11/08/2023 11:00:00,Bm,B,ADRIFT_107
11/08/2023 12:00:00,Bp,20Hz,ADRIFT_107
11/08/2023 12:00:00,Bm,B,ADRIFT_107
11/08/2023 12:00:00,Mn,unidentified,ADRIFT_107
11/08/2023 13:00:00,Bp,20Hz,ADRIFT_107
11/08/2023 13:00:00,Bm,B,ADRIFT_107
11/08/2023 14:00:00,Bp,20Hz,ADRIFT_107
11/08/2023 14:00:00,Bm,B,ADRIFT_107
11/08/2023 15:00:00,Bp,20Hz,ADRIFT_107
11/08/2023 15:00:00,Bm,B,ADRIFT_107
11/08/2023 16:00:00,Bp,20Hz,ADRIFT_107
11/08/2023 16:00:00,Bm,B,ADRIFT_107
11/08/2023 17:00:00,Bp,20Hz,ADRIFT_107
11/08/2023 17:00:00,Bm,B,ADRIFT_107
11/08/2023 18:00:00,Bp,20Hz,ADRIFT_107
11/08/2023 18:00:00,Bm,B,ADRIFT_107
11/08/2023 19:00:00,Bp,20Hz,ADRIFT_107
11/08/2023 19:00:00,Bm,A,ADRIFT_107
11/08/2023 19:00:00,Bm,B,ADRIFT_107
11/08/2023 20:00:00,Bp,20Hz,ADRIFT_107
11/08/2023 20:00:00,Bm,A,ADRIFT_107
11/08/2023 20:00:00,Bm,B,ADRIFT_107
11/08/2023 21:00:00,Bp,20Hz,ADRIFT_107
11/08/2023 21:00:00,Mn,unidentified,ADRIFT_107
11/08/2023 21:00:00,Mn,Song,ADRIFT_107
11/08/2023 22:00:00,Bp,20Hz,ADRIFT_107
11/08/2023 22:00:00,Bm,B,ADRIFT_107
11/08/2023 23:00:00,Bp,20Hz,ADRIFT_107
11/09/2023 00:00:00,Bp,20Hz,ADRIFT_107
11/09/2023 00:00:00,Bm,B,ADRIFT_107
11/09/2023 01:00:00,Bp,20Hz,ADRIFT_107
11/09/2023 01:00:00,Bm,B,ADRIFT_107
11/09/2023 01:00:00,Bm,A,ADRIFT_107
11/09/2023 02:00:00,Bp,20Hz,ADRIFT_107
11/09/2023 02:00:00,Mn,unidentified,ADRIFT_107
11/09/2023 02:00:00,Mn,Song,ADRIFT_107
11/09/2023 02:00:00,Bm,B,ADRIFT_107
11/09/2023 03:00:00,Bp,20Hz,ADRIFT_107
11/09/2023 03:00:00,Mn,Song,ADRIFT_107
11/09/2023 03:00:00,Bm,B,ADRIFT_107
11/09/2023 04:00:00,Bp,20Hz,ADRIFT_107
11/09/2023 04:00:00,Mn,unidentified,ADRIFT_107
11/09/2023 04:00:00,Bm,B,ADRIFT_107
11/09/2023 05:00:00,Bp,20Hz,ADRIFT_107
11/09/2023 05:00:00,Mn,unidentified,ADRIFT_107
11/09/2023 05:00:00,Bm,B,ADRIFT_107
11/09/2023 06:00:00,Bp,20Hz,ADRIFT_107
11/09/2023 06:00:00,Mn,unidentified,ADRIFT_107
11/09/2023 06:00:00,Bm,B,ADRIFT_107
11/09/2023 06:00:00,Mn,Song,ADRIFT_107
11/09/2023 06:00:00,Pm,Clicks,ADRIFT_107
11/09/2023 07:00:00,Bp,20Hz,ADRIFT_107
11/09/2023 07:00:00,Bm,B,ADRIFT_107
11/09/2023 08:00:00,Bp,20Hz,ADRIFT_107
11/09/2023 08:00:00,Bm,B,ADRIFT_107
11/09/2023 09:00:00,Bp,20Hz,ADRIFT_107
11/09/2023 09:00:00,Bm,B,ADRIFT_107
11/09/2023 10:00:00,Bp,20Hz,ADRIFT_107
11/09/2023 10:00:00,Bm,B,ADRIFT_107
11/09/2023 11:00:00,Bp,20Hz,ADRIFT_107
11/09/2023 11:00:00,Mn,Song,ADRIFT_107
11/09/2023 12:00:00,Bp,20Hz,ADRIFT_107
11/09/2023 12:00:00,Mn,unidentified,ADRIFT_107
11/09/2023 13:00:00,Bp,20Hz,ADRIFT_107
11/09/2023 13:00:00,Mn,unidentified,ADRIFT_107
11/09/2023 13:00:00,Mn,Song,ADRIFT_107
11/09/2023 14:00:00,Bp,20Hz,ADRIFT_107
11/09/2023 15:00:00,Bp,20Hz,ADRIFT_107
11/09/2023 16:00:00,Bp,20Hz,ADRIFT_107
11/09/2023 16:00:00,Mn,unidentified,ADRIFT_107
11/09/2023 16:00:00,ZC,NA,ADRIFT_107
11/09/2023 17:00:00,Bp,20Hz,ADRIFT_107
11/09/2023 17:00:00,ZC,NA,ADRIFT_107
11/09/2023 17:00:00,Mn,unidentified,ADRIFT_107
11/09/2023 17:00:00,Bm,B,ADRIFT_107
11/09/2023 18:00:00,Bp,20Hz,ADRIFT_107
11/09/2023 18:00:00,Mn,unidentified,ADRIFT_107
11/09/2023 19:00:00,Bp,20Hz,ADRIFT_107
11/09/2023 20:00:00,Bp,20Hz,ADRIFT_107
11/09/2023 20:00:00,Mn,unidentified,ADRIFT_107
11/09/2023 20:00:00,Bm,B,ADRIFT_107
11/09/2023 21:00:00,Bp,20Hz,ADRIFT_107
11/09/2023 21:00:00,Mn,unidentified,ADRIFT_107
11/09/2023 21:00:00,Mn,Song,ADRIFT_107
11/09/2023 22:00:00,Bp,20Hz,ADRIFT_107
11/09/2023 22:00:00,Bm,B,ADRIFT_107
11/09/2023 22:00:00,B. borealis,SWDS,ADRIFT_107
11/09/2023 22:00:00,Mn,Song,ADRIFT_107
11/09/2023 23:00:00,Bp,20Hz,ADRIFT_107
11/09/2023 23:00:00,B. borealis,SWDS,ADRIFT_107
11/09/2023 23:00:00,Bm,A,ADRIFT_107
11/09/2023 23:00:00,Mn,unidentified,ADRIFT_107
11/09/2023 23:00:00,Bm,B,ADRIFT_107
11/10/2023 00:00:00,Bp,20Hz,ADRIFT_107
11/10/2023 00:00:00,Mn,Song,ADRIFT_107
11/10/2023 00:00:00,B. borealis,SWDS,ADRIFT_107
11/10/2023 00:00:00,Bm,B,ADRIFT_107
11/10/2023 00:00:00,Bm,A,ADRIFT_107
11/10/2023 01:00:00,Bp,20Hz,ADRIFT_107
11/10/2023 01:00:00,B. borealis,SWDS,ADRIFT_107
11/10/2023 02:00:00,Bp,20Hz,ADRIFT_107
11/10/2023 02:00:00,Mn,Song,ADRIFT_107
11/10/2023 02:00:00,Mn,unidentified,ADRIFT_107
11/10/2023 02:00:00,ZC,NA,ADRIFT_107
11/10/2023 03:00:00,Bp,20Hz,ADRIFT_107
11/10/2023 03:00:00,Mn,Song,ADRIFT_107
11/10/2023 04:00:00,Bp,20Hz,ADRIFT_107
11/10/2023 04:00:00,Mn,unidentified,ADRIFT_107
11/10/2023 04:00:00,Mn,Song,ADRIFT_107
11/10/2023 05:00:00,Bp,20Hz,ADRIFT_107
11/10/2023 05:00:00,Mn,unidentified,ADRIFT_107
11/10/2023 05:00:00,Bm,B,ADRIFT_107
11/10/2023 05:00:00,Bm,A,ADRIFT_107
11/10/2023 05:00:00,Lo,Clicks/A,ADRIFT_107
11/10/2023 05:00:00,Mn,Song,ADRIFT_107
11/10/2023 06:00:00,Bp,20Hz,ADRIFT_107
11/10/2023 06:00:00,Mn,unidentified,ADRIFT_107
11/10/2023 06:00:00,Lo,Clicks/A,ADRIFT_107
11/10/2023 06:00:00,Bm,B,ADRIFT_107
11/10/2023 06:00:00,ZC,NA,ADRIFT_107
11/10/2023 07:00:00,Bp,20Hz,ADRIFT_107
11/10/2023 08:00:00,Bp,20Hz,ADRIFT_107
11/10/2023 08:00:00,ZC,NA,ADRIFT_107
11/10/2023 08:00:00,Mn,unidentified,ADRIFT_107
11/10/2023 08:00:00,Bm,B,ADRIFT_107
11/10/2023 08:00:00,Mn,Song,ADRIFT_107
11/10/2023 09:00:00,Bp,20Hz,ADRIFT_107
11/10/2023 09:00:00,Anthro,Ship/Broadband,ADRIFT_107
11/10/2023 09:00:00,Mn,unidentified,ADRIFT_107
11/10/2023 09:00:00,Bm,B,ADRIFT_107
11/10/2023 09:00:00,Mn,Song,ADRIFT_107
11/10/2023 10:00:00,Bp,20Hz,ADRIFT_107
11/10/2023 10:00:00,Mn,Song,ADRIFT_107
11/10/2023 11:00:00,Bp,20Hz,ADRIFT_107
11/10/2023 11:00:00,Mn,Song,ADRIFT_107
11/10/2023 11:00:00,Lo,Clicks/A,ADRIFT_107
11/10/2023 12:00:00,Bp,20Hz,ADRIFT_107
11/10/2023 12:00:00,Mn,Song,ADRIFT_107
11/10/2023 13:00:00,Bp,20Hz,ADRIFT_107
11/10/2023 13:00:00,Mn,unidentified,ADRIFT_107
11/10/2023 13:00:00,Mn,Song,ADRIFT_107
11/10/2023 13:00:00,Bm,B,ADRIFT_107
11/10/2023 14:00:00,Bp,20Hz,ADRIFT_107
11/10/2023 14:00:00,Bm,B,ADRIFT_107
11/10/2023 15:00:00,Bp,20Hz,ADRIFT_107
11/10/2023 15:00:00,Mn,unidentified,ADRIFT_107
11/10/2023 15:00:00,Bm,B,ADRIFT_107
11/10/2023 15:00:00,Mn,Song,ADRIFT_107
11/10/2023 16:00:00,Bp,20Hz,ADRIFT_107
11/10/2023 16:00:00,Bm,B,ADRIFT_107
11/10/2023 16:00:00,NBHF,NA,ADRIFT_107
11/10/2023 17:00:00,Bp,20Hz,ADRIFT_107
11/10/2023 17:00:00,Bm,A,ADRIFT_107
11/10/2023 17:00:00,Mn,unidentified,ADRIFT_107
11/10/2023 18:00:00,Bp,20Hz,ADRIFT_107
11/10/2023 18:00:00,Mn,Song,ADRIFT_107
11/10/2023 18:00:00,Bm,A,ADRIFT_107
11/10/2023 18:00:00,Bm,B,ADRIFT_107
11/10/2023 19:00:00,Bp,20Hz,ADRIFT_107
11/10/2023 19:00:00,Bm,B,ADRIFT_107
11/10/2023 19:00:00,Bm,A,ADRIFT_107
11/10/2023 19:00:00,Anthro,Ship/Broadband,ADRIFT_107
11/06/2023 21:00:00,Anthro,Ship/Broadband,ADRIFT_108
11/06/2023 22:00:00,Bp,20Hz,ADRIFT_108
11/06/2023 22:00:00,Mn,unidentified,ADRIFT_108
11/06/2023 22:00:00,Mn,Song,ADRIFT_108
11/06/2023 23:00:00,Bm,B,ADRIFT_108
11/06/2023 23:00:00,Mn,unidentified,ADRIFT_108
11/07/2023 00:00:00,Mn,unidentified,ADRIFT_108
11/07/2023 01:00:00,Bm,B,ADRIFT_108
11/07/2023 01:00:00,Mn,Social,ADRIFT_108
11/07/2023 01:00:00,Mn,Song,ADRIFT_108
11/07/2023 01:00:00,Bm,A,ADRIFT_108
11/07/2023 02:00:00,Bm,B,ADRIFT_108
11/07/2023 02:00:00,Mn,unidentified,ADRIFT_108
11/07/2023 03:00:00,Mn,Song,ADRIFT_108
11/07/2023 03:00:00,Mn,unidentified,ADRIFT_108
11/07/2023 03:00:00,Bm,A,ADRIFT_108
11/07/2023 03:00:00,ZC,NA,ADRIFT_108
11/07/2023 04:00:00,Mn,unidentified,ADRIFT_108
11/07/2023 04:00:00,Bm,A,ADRIFT_108
11/07/2023 04:00:00,Bm,B,ADRIFT_108
11/07/2023 05:00:00,Bm,A,ADRIFT_108
11/07/2023 05:00:00,Bm,B,ADRIFT_108
11/07/2023 05:00:00,Mn,Song,ADRIFT_108
11/07/2023 06:00:00,Bm,A,ADRIFT_108
11/07/2023 06:00:00,Bm,B,ADRIFT_108
11/07/2023 06:00:00,ZC,NA,ADRIFT_108
11/07/2023 06:00:00,Mn,Song,ADRIFT_108
11/07/2023 07:00:00,Mn,Song,ADRIFT_108
11/07/2023 07:00:00,Bm,B,ADRIFT_108
11/07/2023 07:00:00,Bm,A,ADRIFT_108
11/07/2023 08:00:00,Mn,Song,ADRIFT_108
11/07/2023 08:00:00,Bm,B,ADRIFT_108
11/07/2023 09:00:00,Mn,Song,ADRIFT_108
11/07/2023 09:00:00,Bm,B,ADRIFT_108
11/07/2023 10:00:00,Bm,B,ADRIFT_108
11/07/2023 10:00:00,Mn,Song,ADRIFT_108
11/07/2023 11:00:00,Mn,Song,ADRIFT_108
11/07/2023 11:00:00,Bm,B,ADRIFT_108
11/07/2023 11:00:00,Lo,Clicks/A,ADRIFT_108
11/07/2023 12:00:00,Bp,20Hz,ADRIFT_108
11/07/2023 12:00:00,Mn,Song,ADRIFT_108
11/07/2023 12:00:00,Lo,Clicks/A,ADRIFT_108
11/07/2023 12:00:00,UO,Whistles/>10kHz,ADRIFT_108
11/07/2023 13:00:00,Mn,unidentified,ADRIFT_108
11/07/2023 13:00:00,Mn,Song,ADRIFT_108
11/07/2023 13:00:00,Bm,B,ADRIFT_108
11/07/2023 14:00:00,Bm,B,ADRIFT_108
11/07/2023 14:00:00,Mn,Song,ADRIFT_108
11/07/2023 14:00:00,Mn,unidentified,ADRIFT_108
11/07/2023 15:00:00,Mn,unidentified,ADRIFT_108
11/07/2023 15:00:00,Mn,Song,ADRIFT_108
11/07/2023 15:00:00,Bm,B,ADRIFT_108
11/07/2023 16:00:00,Mn,Song,ADRIFT_108
11/07/2023 16:00:00,Bm,B,ADRIFT_108
11/07/2023 17:00:00,Bm,B,ADRIFT_108
11/07/2023 17:00:00,Mn,unidentified,ADRIFT_108
11/07/2023 17:00:00,Mn,Song,ADRIFT_108
11/07/2023 18:00:00,Mn,unidentified,ADRIFT_108
11/07/2023 18:00:00,Mn,Song,ADRIFT_108
11/07/2023 18:00:00,Bm,B,ADRIFT_108
11/07/2023 19:00:00,Bm,B,ADRIFT_108
11/07/2023 20:00:00,Bm,B,ADRIFT_108
11/07/2023 20:00:00,Mn,unidentified,ADRIFT_108
11/08/2023 00:00:00,Mn,unidentified,ADRIFT_108
11/08/2023 01:00:00,Mn,unidentified,ADRIFT_108
11/08/2023 02:00:00,Mn,unidentified,ADRIFT_108
11/08/2023 03:00:00,Mn,unidentified,ADRIFT_108
11/08/2023 04:00:00,Mn,unidentified,ADRIFT_108
11/08/2023 08:00:00,Mn,unidentified,ADRIFT_108
11/08/2023 09:00:00,Mn,unidentified,ADRIFT_108
11/08/2023 10:00:00,Mn,Song,ADRIFT_108
11/08/2023 11:00:00,Mn,unidentified,ADRIFT_108
11/08/2023 11:00:00,Mn,Song,ADRIFT_108
11/08/2023 12:00:00,Mn,unidentified,ADRIFT_108
11/08/2023 12:00:00,Mn,Song,ADRIFT_108
