"UNIQUE_ID","ANALYSIS_PERIOD_START_DATETIME","ANALYSIS_PERIOD_END_DATETIME","ANALYSIS_PERIOD_EFFORT_SECONDS","ANALYSIS_TIME_ZONE","SPECIES_CODE","ACOUSTIC_PRESENCE","N_VALIDATED_DETECTIONS","CALL_TYPE_CODE","DETECTION_METHOD","PROTOCOL_REFERENCE","DETECTION_SOFTWARE_NAME","DETECTION_SOFTWARE_VERSION","MIN_ANALYSIS_FREQUENCY_RANGE_HZ","MAX_ANALYSIS_FREQUENCY_RANGE_HZ","ANALYSIS_SAMPLING_RATE_HZ","QC_PROCESSING","LOCALIZED_LATITUDE","LOCALIZED_LONGITUDE","DETECTION_DISTANCE_M","LOCALIZATION_DISTANCE_METHOD","LOCALIZATION_DISTANCE_PROTOCOL"
"SWFSC_NEPac-MOB_202204_ADRIFT_013","2022-04-26T16:00:00Z","2022-04-26T16:59:59Z","86400","UTC","NBHF","D","","NBHF","PAMGuard Click Detector; PAMGuard Match Template Classifier","https://sael-swfsc.github.io/adrift-analysis-methods/content/ToothedWhales/NBHF-Detection.html","PAMGuard","2.02.09f","0","384000",384000,"Archival","","","","",""
"SWFSC_NEPac-MOB_202204_ADRIFT_013","2022-04-26T17:00:00Z","2022-04-26T17:59:59Z","86400","UTC","NBHF","D","","NBHF","PAMGuard Click Detector; PAMGuard Match Template Classifier","https://sael-swfsc.github.io/adrift-analysis-methods/content/ToothedWhales/NBHF-Detection.html","PAMGuard","2.02.09f","0","384000",384000,"Archival","","","","",""
"SWFSC_NEPac-MOB_202204_ADRIFT_013","2022-04-26T19:00:00Z","2022-04-26T19:59:59Z","86400","UTC","HUWH","D","","HWUND","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-MOB_202204_ADRIFT_013","2022-04-26T20:00:00Z","2022-04-26T20:59:59Z","86400","UTC","HUWH","D","","HWUND","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-MOB_202204_ADRIFT_013","2022-04-26T21:00:00Z","2022-04-26T21:59:59Z","86400","UTC","HUWH","D","","HWUND","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-MOB_202204_ADRIFT_013","2022-04-26T23:00:00Z","2022-04-26T23:59:59Z","86400","UTC","HUWH","D","","HWUND","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-MOB_202204_ADRIFT_013","2022-04-27T01:00:00Z","2022-04-27T01:59:59Z","86400","UTC","HUWH","D","","HWUND","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-MOB_202204_ADRIFT_013","2022-04-27T02:00:00Z","2022-04-27T02:59:59Z","86400","UTC","HUWH","D","","HWUND","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-MOB_202204_ADRIFT_013","2022-04-27T02:00:00Z","2022-04-27T02:59:59Z","86400","UTC","GOBW","D","","FMUS","PAMGuard Click Detector","Simonis et al 2020 (https://swfsc-publications.fisheries.noaa.gov/publications/CR/2020/2020Simonis3.pdf) ","PAMGuard","2.02.09f","0","288000",384000,"Archival","","","","",""
"SWFSC_NEPac-MOB_202204_ADRIFT_013","2022-04-27T05:00:00Z","2022-04-27T05:59:59Z","86400","UTC","HUWH","D","","HWUND","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-MOB_202204_ADRIFT_013","2022-04-27T06:00:00Z","2022-04-27T06:59:59Z","86400","UTC","HUWH","D","","HWUND","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-MOB_202204_ADRIFT_013","2022-04-27T06:00:00Z","2022-04-27T06:59:59Z","86400","UTC","NBHF","D","","NBHF","PAMGuard Click Detector; PAMGuard Match Template Classifier","https://sael-swfsc.github.io/adrift-analysis-methods/content/ToothedWhales/NBHF-Detection.html","PAMGuard","2.02.09f","0","384000",384000,"Archival","","","","",""
"SWFSC_NEPac-MOB_202204_ADRIFT_013","2022-04-27T07:00:00Z","2022-04-27T07:59:59Z","86400","UTC","GOBW","D","","FMUS","PAMGuard Click Detector","Simonis et al 2020 (https://swfsc-publications.fisheries.noaa.gov/publications/CR/2020/2020Simonis3.pdf) ","PAMGuard","2.02.09f","0","288000",384000,"Archival","","","","",""
"SWFSC_NEPac-MOB_202204_ADRIFT_013","2022-04-27T08:00:00Z","2022-04-27T08:59:59Z","86400","UTC","HUWH","D","","HWUND","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-MOB_202204_ADRIFT_013","2022-04-27T09:00:00Z","2022-04-27T09:59:59Z","86400","UTC","HUWH","D","","HWUND","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-MOB_202204_ADRIFT_013","2022-04-27T15:00:00Z","2022-04-27T15:59:59Z","86400","UTC","ANTHRO","","","NONBIO","","","","","","",384000,"Archival","","","","",""
"SWFSC_NEPac-MOB_202204_ADRIFT_013","2022-04-27T19:00:00Z","2022-04-27T19:59:59Z","86400","UTC","HUWH","D","","HWUND","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-MOB_202204_ADRIFT_013","2022-04-27T20:00:00Z","2022-04-27T20:59:59Z","86400","UTC","HUWH","D","","HWUND","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-MOB_202204_ADRIFT_013","2022-04-27T22:00:00Z","2022-04-27T22:59:59Z","86400","UTC","HUWH","D","","HWUND","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-MOB_202204_ADRIFT_013","2022-04-27T23:00:00Z","2022-04-27T23:59:59Z","86400","UTC","NBHF","D","","NBHF","PAMGuard Click Detector; PAMGuard Match Template Classifier","https://sael-swfsc.github.io/adrift-analysis-methods/content/ToothedWhales/NBHF-Detection.html","PAMGuard","2.02.09f","0","384000",384000,"Archival","","","","",""
"SWFSC_NEPac-MOB_202204_ADRIFT_013","2022-04-28T00:00:00Z","2022-04-28T00:59:59Z","86400","UTC","HUWH","D","","HWUND","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-MOB_202204_ADRIFT_013","2022-04-28T00:00:00Z","2022-04-28T00:59:59Z","86400","UTC","HUWH","D","","HWSONG","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-MOB_202204_ADRIFT_013","2022-04-28T01:00:00Z","2022-04-28T01:59:59Z","86400","UTC","HUWH","D","","HWSONG","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-MOB_202204_ADRIFT_013","2022-04-28T02:00:00Z","2022-04-28T02:59:59Z","86400","UTC","HUWH","D","","HWSONG","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-MOB_202204_ADRIFT_013","2022-04-28T04:00:00Z","2022-04-28T04:59:59Z","86400","UTC","HUWH","D","","HWUND","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-MOB_202204_ADRIFT_013","2022-04-28T05:00:00Z","2022-04-28T05:59:59Z","86400","UTC","SPWH","D","","SPUSC","Manual","Unpublished","Matlab (Triton)","Triton 1.0 2021 09 21","0","48000",384000,"Archival","","","","",""
"SWFSC_NEPac-MOB_202204_ADRIFT_013","2022-04-28T05:00:00Z","2022-04-28T05:59:59Z","86400","UTC","HUWH","D","","HWSONG","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-MOB_202204_ADRIFT_013","2022-04-28T06:00:00Z","2022-04-28T06:59:59Z","86400","UTC","SPWH","D","","SPUSC","Manual","Unpublished","Matlab (Triton)","Triton 1.0 2021 09 21","0","48000",384000,"Archival","","","","",""
"SWFSC_NEPac-MOB_202204_ADRIFT_013","2022-04-28T06:00:00Z","2022-04-28T06:59:59Z","86400","UTC","HUWH","D","","HWSONG","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-MOB_202204_ADRIFT_013","2022-04-28T07:00:00Z","2022-04-28T07:59:59Z","86400","UTC","HUWH","D","","HWUND","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-MOB_202204_ADRIFT_013","2022-04-28T08:00:00Z","2022-04-28T08:59:59Z","86400","UTC","HUWH","D","","HWUND","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-MOB_202204_ADRIFT_013","2022-04-28T08:00:00Z","2022-04-28T08:59:59Z","86400","UTC","HUWH","D","","HWSONG","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-MOB_202204_ADRIFT_013","2022-04-28T09:00:00Z","2022-04-28T09:59:59Z","86400","UTC","HUWH","D","","HWUND","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-MOB_202204_ADRIFT_013","2022-04-28T09:00:00Z","2022-04-28T09:59:59Z","86400","UTC","HUWH","D","","HWSONG","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-MOB_202204_ADRIFT_013","2022-04-28T11:00:00Z","2022-04-28T11:59:59Z","86400","UTC","HUWH","D","","HWUND","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-MOB_202204_ADRIFT_013","2022-04-28T12:00:00Z","2022-04-28T12:59:59Z","86400","UTC","HUWH","D","","HWUND","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-MOB_202204_ADRIFT_013","2022-04-28T13:00:00Z","2022-04-28T13:59:59Z","86400","UTC","HUWH","D","","HWUND","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-MOB_202204_ADRIFT_013","2022-04-28T17:00:00Z","2022-04-28T17:59:59Z","86400","UTC","HUWH","D","","HWUND","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-MOB_202204_ADRIFT_013","2022-04-28T18:00:00Z","2022-04-28T18:59:59Z","86400","UTC","NBHF","D","","NBHF","PAMGuard Click Detector; PAMGuard Match Template Classifier","https://sael-swfsc.github.io/adrift-analysis-methods/content/ToothedWhales/NBHF-Detection.html","PAMGuard","2.02.09f","0","384000",384000,"Archival","","","","",""
"SWFSC_NEPac-MOB_202204_ADRIFT_013","2022-04-28T21:00:00Z","2022-04-28T21:59:59Z","86400","UTC","HUWH","D","","HWUND","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-MOB_202204_ADRIFT_013","2022-04-28T22:00:00Z","2022-04-28T22:59:59Z","86400","UTC","HUWH","D","","HWUND","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-MOB_202204_ADRIFT_013","2022-04-28T22:00:00Z","2022-04-28T22:59:59Z","86400","UTC","HUWH","D","","HWSONG","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-MOB_202204_ADRIFT_013","2022-04-28T23:00:00Z","2022-04-28T23:59:59Z","86400","UTC","HUWH","D","","HWUND","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-MOB_202204_ADRIFT_013","2022-04-29T01:00:00Z","2022-04-29T01:59:59Z","86400","UTC","HUWH","D","","HWUND","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-MOB_202204_ADRIFT_013","2022-04-29T02:00:00Z","2022-04-29T02:59:59Z","86400","UTC","HUWH","D","","HWUND","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-MOB_202204_ADRIFT_013","2022-04-29T03:00:00Z","2022-04-29T03:59:59Z","86400","UTC","HUWH","D","","HWUND","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-MOB_202204_ADRIFT_013","2022-04-29T03:00:00Z","2022-04-29T03:59:59Z","86400","UTC","GOBW","D","","FMUS","PAMGuard Click Detector","Simonis et al 2020 (https://swfsc-publications.fisheries.noaa.gov/publications/CR/2020/2020Simonis3.pdf) ","PAMGuard","2.02.09f","0","288000",384000,"Archival","","","","",""
"SWFSC_NEPac-MOB_202204_ADRIFT_013","2022-04-29T04:00:00Z","2022-04-29T04:59:59Z","86400","UTC","GOBW","D","","FMUS","PAMGuard Click Detector","Simonis et al 2020 (https://swfsc-publications.fisheries.noaa.gov/publications/CR/2020/2020Simonis3.pdf) ","PAMGuard","2.02.09f","0","288000",384000,"Archival","","","","",""
"SWFSC_NEPac-MOB_202204_ADRIFT_013","2022-04-29T04:00:00Z","2022-04-29T04:59:59Z","86400","UTC","HUWH","D","","HWUND","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-MOB_202204_ADRIFT_013","2022-04-29T06:00:00Z","2022-04-29T06:59:59Z","86400","UTC","NBHF","D","","NBHF","PAMGuard Click Detector; PAMGuard Match Template Classifier","https://sael-swfsc.github.io/adrift-analysis-methods/content/ToothedWhales/NBHF-Detection.html","PAMGuard","2.02.09f","0","384000",384000,"Archival","","","","",""
"SWFSC_NEPac-MOB_202204_ADRIFT_013","2022-04-29T07:00:00Z","2022-04-29T07:59:59Z","86400","UTC","HUWH","D","","HWUND","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-MOB_202204_ADRIFT_013","2022-04-29T09:00:00Z","2022-04-29T09:59:59Z","86400","UTC","HUWH","D","","HWUND","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-MOB_202204_ADRIFT_013","2022-04-29T10:00:00Z","2022-04-29T10:59:59Z","86400","UTC","HUWH","D","","HWUND","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-MOB_202204_ADRIFT_013","2022-04-29T12:00:00Z","2022-04-29T12:59:59Z","86400","UTC","NBHF","D","","NBHF","PAMGuard Click Detector; PAMGuard Match Template Classifier","https://sael-swfsc.github.io/adrift-analysis-methods/content/ToothedWhales/NBHF-Detection.html","PAMGuard","2.02.09f","0","384000",384000,"Archival","","","","",""
"SWFSC_NEPac-MOB_202204_ADRIFT_013","2022-04-29T13:00:00Z","2022-04-29T13:59:59Z","86400","UTC","HUWH","D","","HWUND","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-MOB_202204_ADRIFT_013","2022-04-29T14:00:00Z","2022-04-29T14:59:59Z","86400","UTC","GOBW","D","","FMUS","PAMGuard Click Detector","Simonis et al 2020 (https://swfsc-publications.fisheries.noaa.gov/publications/CR/2020/2020Simonis3.pdf) ","PAMGuard","2.02.09f","0","288000",384000,"Archival","","","","",""
"SWFSC_NEPac-MOB_202204_ADRIFT_013","2022-04-29T16:00:00Z","2022-04-29T16:59:59Z","86400","UTC","HUWH","D","","HWUND","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-MOB_202204_ADRIFT_013","2022-04-29T17:00:00Z","2022-04-29T17:59:59Z","86400","UTC","SPWH","D","","SPUSC","Manual","Unpublished","Matlab (Triton)","Triton 1.0 2021 09 21","0","48000",384000,"Archival","","","","",""
"SWFSC_NEPac-MOB_202204_ADRIFT_013","2022-04-29T23:00:00Z","2022-04-29T23:59:59Z","86400","UTC","BWMS","","","FMUS","","","","","","",384000,"Archival","","","","",""
"SWFSC_NEPac-MOB_202204_ADRIFT_013","2022-04-30T01:00:00Z","2022-04-30T01:59:59Z","86400","UTC","HUWH","D","","HWUND","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-MOB_202204_ADRIFT_013","2022-04-30T01:00:00Z","2022-04-30T01:59:59Z","86400","UTC","BWMS","","","FMUS","","","","","","",384000,"Archival","","","","",""
"SWFSC_NEPac-MOB_202204_ADRIFT_013","2022-04-30T03:00:00Z","2022-04-30T03:59:59Z","86400","UTC","ANTHRO","","","NONBIO","","","","","","",384000,"Archival","","","","",""
"SWFSC_NEPac-MOB_202204_ADRIFT_013","2022-04-30T03:00:00Z","2022-04-30T03:59:59Z","86400","UTC","ANTHRO","","","NONBIO","","","","","","",384000,"Archival","","","","",""
"SWFSC_NEPac-MOB_202204_ADRIFT_013","2022-04-30T04:00:00Z","2022-04-30T04:59:59Z","86400","UTC","HUWH","D","","HWUND","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-MOB_202204_ADRIFT_013","2022-04-30T08:00:00Z","2022-04-30T08:59:59Z","86400","UTC","BWMS","","","FMUS","","","","","","",384000,"Archival","","","","",""
"SWFSC_NEPac-MOB_202204_ADRIFT_013","2022-04-30T10:00:00Z","2022-04-30T10:59:59Z","86400","UTC","NBHF","D","","NBHF","PAMGuard Click Detector; PAMGuard Match Template Classifier","https://sael-swfsc.github.io/adrift-analysis-methods/content/ToothedWhales/NBHF-Detection.html","PAMGuard","2.02.09f","0","384000",384000,"Archival","","","","",""
"SWFSC_NEPac-MOB_202204_ADRIFT_013","2022-04-30T12:00:00Z","2022-04-30T12:59:59Z","86400","UTC","HUWH","D","","HWUND","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-MOB_202204_ADRIFT_013","2022-04-30T12:00:00Z","2022-04-30T12:59:59Z","86400","UTC","NBHF","D","","NBHF","PAMGuard Click Detector; PAMGuard Match Template Classifier","https://sael-swfsc.github.io/adrift-analysis-methods/content/ToothedWhales/NBHF-Detection.html","PAMGuard","2.02.09f","0","384000",384000,"Archival","","","","",""
"SWFSC_NEPac-MOB_202204_ADRIFT_013","2022-04-30T13:00:00Z","2022-04-30T13:59:59Z","86400","UTC","NBHF","D","","NBHF","PAMGuard Click Detector; PAMGuard Match Template Classifier","https://sael-swfsc.github.io/adrift-analysis-methods/content/ToothedWhales/NBHF-Detection.html","PAMGuard","2.02.09f","0","384000",384000,"Archival","","","","",""
"SWFSC_NEPac-MOB_202204_ADRIFT_013","2022-04-30T14:00:00Z","2022-04-30T14:59:59Z","86400","UTC","HUWH","D","","HWUND","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-MOB_202204_ADRIFT_013","2022-04-30T15:00:00Z","2022-04-30T15:59:59Z","86400","UTC","HUWH","D","","HWUND","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-MOB_202204_ADRIFT_013","2022-04-30T16:00:00Z","2022-04-30T16:59:59Z","86400","UTC","HUWH","D","","HWUND","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-MOB_202204_ADRIFT_013","2022-04-30T19:00:00Z","2022-04-30T19:59:59Z","86400","UTC","BWMC","","","FMUS","","","","","","",384000,"Archival","","","","",""
"SWFSC_NEPac-MOB_202204_ADRIFT_013","2022-04-30T21:00:00Z","2022-04-30T21:59:59Z","86400","UTC","NBHF","D","","NBHF","PAMGuard Click Detector; PAMGuard Match Template Classifier","https://sael-swfsc.github.io/adrift-analysis-methods/content/ToothedWhales/NBHF-Detection.html","PAMGuard","2.02.09f","0","384000",384000,"Archival","","","","",""
"SWFSC_NEPac-MOB_202204_ADRIFT_013","2022-04-30T21:00:00Z","2022-04-30T21:59:59Z","86400","UTC","HUWH","D","","HWUND","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-MOB_202204_ADRIFT_013","2022-04-30T21:00:00Z","2022-04-30T21:59:59Z","86400","UTC","HUWH","D","","HWSONG","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-MOB_202204_ADRIFT_013","2022-04-30T22:00:00Z","2022-04-30T22:59:59Z","86400","UTC","HUWH","D","","HWUND","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-MOB_202204_ADRIFT_013","2022-05-01T00:00:00Z","2022-05-01T00:59:59Z","86400","UTC","BWMC","","","FMUS","","","","","","",384000,"Archival","","","","",""
"SWFSC_NEPac-MOB_202204_ADRIFT_013","2022-05-01T00:00:00Z","2022-05-01T00:59:59Z","86400","UTC","HUWH","D","","HWUND","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-MOB_202204_ADRIFT_013","2022-05-01T01:00:00Z","2022-05-01T01:59:59Z","86400","UTC","HUWH","D","","HWUND","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-MOB_202204_ADRIFT_013","2022-05-01T02:00:00Z","2022-05-01T02:59:59Z","86400","UTC","HUWH","D","","HWUND","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-MOB_202204_ADRIFT_013","2022-05-01T03:00:00Z","2022-05-01T03:59:59Z","86400","UTC","HUWH","D","","HWUND","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-MOB_202204_ADRIFT_013","2022-05-01T04:00:00Z","2022-05-01T04:59:59Z","86400","UTC","HUWH","D","","HWUND","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-MOB_202204_ADRIFT_013","2022-05-01T05:00:00Z","2022-05-01T05:59:59Z","86400","UTC","HUWH","D","","HWUND","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-MOB_202204_ADRIFT_013","2022-05-01T07:00:00Z","2022-05-01T07:59:59Z","86400","UTC","HUWH","D","","HWUND","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-MOB_202204_ADRIFT_013","2022-05-01T08:00:00Z","2022-05-01T08:59:59Z","86400","UTC","HUWH","D","","HWUND","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-MOB_202204_ADRIFT_013","2022-05-01T08:00:00Z","2022-05-01T08:59:59Z","86400","UTC","NBHF","D","","NBHF","PAMGuard Click Detector; PAMGuard Match Template Classifier","https://sael-swfsc.github.io/adrift-analysis-methods/content/ToothedWhales/NBHF-Detection.html","PAMGuard","2.02.09f","0","384000",384000,"Archival","","","","",""
"SWFSC_NEPac-MOB_202204_ADRIFT_013","2022-05-01T09:00:00Z","2022-05-01T09:59:59Z","86400","UTC","HUWH","D","","HWUND","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-MOB_202204_ADRIFT_013","2022-05-01T10:00:00Z","2022-05-01T10:59:59Z","86400","UTC","HUWH","D","","HWUND","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-MOB_202204_ADRIFT_013","2022-05-01T11:00:00Z","2022-05-01T11:59:59Z","86400","UTC","HUWH","D","","HWUND","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-MOB_202204_ADRIFT_013","2022-05-01T12:00:00Z","2022-05-01T12:59:59Z","86400","UTC","NBHF","D","","NBHF","PAMGuard Click Detector; PAMGuard Match Template Classifier","https://sael-swfsc.github.io/adrift-analysis-methods/content/ToothedWhales/NBHF-Detection.html","PAMGuard","2.02.09f","0","384000",384000,"Archival","","","","",""
"SWFSC_NEPac-MOB_202204_ADRIFT_013","2022-05-01T15:00:00Z","2022-05-01T15:59:59Z","86400","UTC","HUWH","D","","HWUND","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-MOB_202204_ADRIFT_013","2022-05-01T18:00:00Z","2022-05-01T18:59:59Z","86400","UTC","NBHF","D","","NBHF","PAMGuard Click Detector; PAMGuard Match Template Classifier","https://sael-swfsc.github.io/adrift-analysis-methods/content/ToothedWhales/NBHF-Detection.html","PAMGuard","2.02.09f","0","384000",384000,"Archival","","","","",""
"SWFSC_NEPac-MOB_202204_ADRIFT_013","2022-05-01T22:00:00Z","2022-05-01T22:59:59Z","86400","UTC","GOBW","D","","FMUS","PAMGuard Click Detector","Simonis et al 2020 (https://swfsc-publications.fisheries.noaa.gov/publications/CR/2020/2020Simonis3.pdf) ","PAMGuard","2.02.09f","0","288000",384000,"Archival","","","","",""
"SWFSC_NEPac-MOB_202204_ADRIFT_013","2022-05-01T23:00:00Z","2022-05-01T23:59:59Z","86400","UTC","GOBW","D","","FMUS","PAMGuard Click Detector","Simonis et al 2020 (https://swfsc-publications.fisheries.noaa.gov/publications/CR/2020/2020Simonis3.pdf) ","PAMGuard","2.02.09f","0","288000",384000,"Archival","","","","",""
"SWFSC_NEPac-MOB_202204_ADRIFT_013","2022-05-02T00:00:00Z","2022-05-02T00:59:59Z","86400","UTC","GOBW","D","","FMUS","PAMGuard Click Detector","Simonis et al 2020 (https://swfsc-publications.fisheries.noaa.gov/publications/CR/2020/2020Simonis3.pdf) ","PAMGuard","2.02.09f","0","288000",384000,"Archival","","","","",""
"SWFSC_NEPac-MOB_202204_ADRIFT_013","2022-05-02T01:00:00Z","2022-05-02T01:59:59Z","86400","UTC","GOBW","D","","FMUS","PAMGuard Click Detector","Simonis et al 2020 (https://swfsc-publications.fisheries.noaa.gov/publications/CR/2020/2020Simonis3.pdf) ","PAMGuard","2.02.09f","0","288000",384000,"Archival","","","","",""
"SWFSC_NEPac-MOB_202204_ADRIFT_013","2022-05-02T03:00:00Z","2022-05-02T03:59:59Z","86400","UTC","NBHF","D","","NBHF","PAMGuard Click Detector; PAMGuard Match Template Classifier","https://sael-swfsc.github.io/adrift-analysis-methods/content/ToothedWhales/NBHF-Detection.html","PAMGuard","2.02.09f","0","384000",384000,"Archival","","","","",""
"SWFSC_NEPac-MOB_202204_ADRIFT_013","2022-05-02T03:00:00Z","2022-05-02T03:59:59Z","86400","UTC","HUWH","D","","HWUND","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-MOB_202204_ADRIFT_013","2022-05-02T03:00:00Z","2022-05-02T03:59:59Z","86400","UTC","PWDO","D","","ACLICKT","Manual","Soldevilla, M. S., Henderson, E. E., Campbell, G. S., Wiggins, S. M., Hildebrand, J. A., & Roch, M. A. (2008). Classification of Risso’s and Pacific white-sided dolphins using spectral properties of echolocation clicks. The Journal of the Acoustical Society of America, 124(1), 609–624. https://doi.org/10.1121/1.2932059","Matlab (Triton)","Triton 1.0 2021 09 21","0","100000",384000,"Archival","","","","",""
