organization_code,deployment_code,analysis_code,recording_codes,analysis_sound_source_codes,analysis_granularity_code,analysis_start_datetime,analysis_end_datetime,analysis_sample_rate_khz,analysis_min_frequency_khz,analysis_max_frequency_khz,analysis_processing_code,analysis_quality_code,analysis_protocol_reference,analysis_dataset_url,analysis_release_data,analysis_release_pacm,detector_codes,analysis_citation_codes,detector_version,detector_json,detector_output_filename,detector_output_uri,analysis_analysts,analysis_json,analysis_comments
SWFSC,SWFSC_NEPAC_20241006_CALCURCEAS_016,BLWH_ANALYSIS,SOUNDTRAP_RECORDING,BLWH,INTERVAL,2024-10-06T02:00:00Z,2024-10-13T16:59:59Z,0.4,0,0.2,POST_PROCESSED,FULLY_VALIDATED,Unpublished,,TRUE,TRUE,DEEP_ACOUSTICS,,,,,,,,
SWFSC,SWFSC_NEPAC_20241006_CALCURCEAS_016,FIWH_ANALYSIS,SOUNDTRAP_RECORDING,FIWH,INTERVAL,2024-10-06T02:00:00Z,2024-10-13T16:59:59Z,0.4,0,0.2,POST_PROCESSED,FULLY_VALIDATED,Unpublished,,TRUE,TRUE,DEEP_ACOUSTICS,,,,,,,,
SWFSC,SWFSC_NEPAC_20241006_CALCURCEAS_016,SEWH_ANALYSIS,SOUNDTRAP_RECORDING,SEWH,INTERVAL,2024-10-06T02:00:00Z,2024-10-13T16:59:59Z,0.4,0,0.2,POST_PROCESSED,FULLY_VALIDATED,Unpublished,,TRUE,TRUE,DEEP_ACOUSTICS,,,,,,,,
SWFSC,SWFSC_NEPAC_20241006_CALCURCEAS_017,BLWH_ANALYSIS,SOUNDTRAP_RECORDING,BLWH,INTERVAL,2024-10-06T14:00:00Z,2024-10-12T14:59:59Z,0.4,0,0.2,POST_PROCESSED,FULLY_VALIDATED,Unpublished,,TRUE,TRUE,DEEP_ACOUSTICS,,,,,,,,
SWFSC,SWFSC_NEPAC_20241006_CALCURCEAS_017,FIWH_ANALYSIS,SOUNDTRAP_RECORDING,FIWH,INTERVAL,2024-10-06T14:00:00Z,2024-10-12T14:59:59Z,0.4,0,0.2,POST_PROCESSED,FULLY_VALIDATED,Unpublished,,TRUE,TRUE,DEEP_ACOUSTICS,,,,,,,,
SWFSC,SWFSC_NEPAC_20241006_CALCURCEAS_017,SEWH_ANALYSIS,SOUNDTRAP_RECORDING,SEWH,INTERVAL,2024-10-06T14:00:00Z,2024-10-12T14:59:59Z,0.4,0,0.2,POST_PROCESSED,FULLY_VALIDATED,Unpublished,,TRUE,TRUE,DEEP_ACOUSTICS,,,,,,,,
SWFSC,SWFSC_NEPAC_20241006_CALCURCEAS_018,BLWH_ANALYSIS,SOUNDTRAP_RECORDING,BLWH,INTERVAL,2024-10-06T23:00:00Z,2024-10-11T21:59:59Z,0.4,0,0.2,POST_PROCESSED,FULLY_VALIDATED,Unpublished,,TRUE,TRUE,DEEP_ACOUSTICS,,,,,,,,
SWFSC,SWFSC_NEPAC_20241006_CALCURCEAS_018,FIWH_ANALYSIS,SOUNDTRAP_RECORDING,FIWH,INTERVAL,2024-10-06T23:00:00Z,2024-10-11T21:59:59Z,0.4,0,0.2,POST_PROCESSED,FULLY_VALIDATED,Unpublished,,TRUE,TRUE,DEEP_ACOUSTICS,,,,,,,,
SWFSC,SWFSC_NEPAC_20241006_CALCURCEAS_018,SEWH_ANALYSIS,SOUNDTRAP_RECORDING,SEWH,INTERVAL,2024-10-06T23:00:00Z,2024-10-11T21:59:59Z,0.4,0,0.2,POST_PROCESSED,FULLY_VALIDATED,Unpublished,,TRUE,TRUE,DEEP_ACOUSTICS,,,,,,,,
SWFSC,SWFSC_NEPAC_20241026_CALCURCEAS_020,BLWH_ANALYSIS,SOUNDTRAP_RECORDING,BLWH,INTERVAL,2024-10-26T14:00:00Z,2024-11-09T09:59:59Z,0.4,0,0.2,POST_PROCESSED,FULLY_VALIDATED,Unpublished,,TRUE,TRUE,DEEP_ACOUSTICS,,,,,,,,
SWFSC,SWFSC_NEPAC_20241026_CALCURCEAS_020,FIWH_ANALYSIS,SOUNDTRAP_RECORDING,FIWH,INTERVAL,2024-10-26T14:00:00Z,2024-11-09T09:59:59Z,0.4,0,0.2,POST_PROCESSED,FULLY_VALIDATED,Unpublished,,TRUE,TRUE,DEEP_ACOUSTICS,,,,,,,,
SWFSC,SWFSC_NEPAC_20241026_CALCURCEAS_020,SEWH_ANALYSIS,SOUNDTRAP_RECORDING,SEWH,INTERVAL,2024-10-26T14:00:00Z,2024-11-09T09:59:59Z,0.4,0,0.2,POST_PROCESSED,FULLY_VALIDATED,Unpublished,,TRUE,TRUE,DEEP_ACOUSTICS,,,,,,,,
SWFSC,SWFSC_NEPAC_20241027_CALCURCEAS_021,BLWH_ANALYSIS,SOUNDTRAP_RECORDING,BLWH,INTERVAL,2024-10-27T01:00:00Z,2024-11-07T14:59:59Z,0.4,0,0.2,POST_PROCESSED,FULLY_VALIDATED,Unpublished,,TRUE,TRUE,DEEP_ACOUSTICS,,,,,,,,
SWFSC,SWFSC_NEPAC_20241027_CALCURCEAS_021,FIWH_ANALYSIS,SOUNDTRAP_RECORDING,FIWH,INTERVAL,2024-10-27T01:00:00Z,2024-11-07T14:59:59Z,0.4,0,0.2,POST_PROCESSED,FULLY_VALIDATED,Unpublished,,TRUE,TRUE,DEEP_ACOUSTICS,,,,,,,,
SWFSC,SWFSC_NEPAC_20241027_CALCURCEAS_021,SEWH_ANALYSIS,SOUNDTRAP_RECORDING,SEWH,INTERVAL,2024-10-27T01:00:00Z,2024-11-07T14:59:59Z,0.4,0,0.2,POST_PROCESSED,FULLY_VALIDATED,Unpublished,,TRUE,TRUE,DEEP_ACOUSTICS,,,,,,,,
